timestamp,imu_id,accel_x,accel_y,accel_z,roll,pitch,yaw
1.849,5,1.015,-0.104,-0.116,-141.7,-79.7,-169.3
1.883,1,0.205,-0.967,0.13,-81.0,-11.4,32.5
1.883,2,0.195,0.992,0.089,84.7,-10.7,61.0
1.883,3,0.997,-0.01,0.225,-4.0,-76.6,4.8
1.883,4,0.995,-0.032,0.035,-82.3,-85.1,3.6
1.883,5,0.998,-0.122,-0.08,-139.5,-79.7,-171.5
1.917,1,0.195,-0.966,0.135,-81.1,-11.3,32.5
1.917,2,0.213,0.983,0.108,84.6,-10.8,61.0
1.917,3,1.003,0.0,0.223,-3.7,-76.6,4.4
1.917,4,1.013,-0.006,0.016,-72.3,-85.0,-5.5
1.917,5,0.996,-0.115,-0.013,-136.6,-79.9,-174.0
1.951,1,0.175,-0.981,0.146,-81.0,-11.2,32.5
1.951,2,0.222,0.987,0.13,84.4,-11.1,60.9
1.951,3,1.002,0.022,0.221,-2.8,-76.6,3.4
1.951,4,1.004,-0.016,-0.021,-76.7,-85.0,-0.2
1.951,5,0.971,-0.137,0.041,-130.4,-80.2,-179.5
1.985,1,0.145,-0.972,0.148,-81.0,-10.9,32.6
1.985,2,0.238,0.963,0.14,83.9,-11.6,60.6
1.985,3,0.974,0.03,0.209,-1.6,-76.6,2.0
1.985,4,0.991,-0.031,-0.049,-90.0,-84.9,12.5
1.985,5,0.976,-0.182,0.104,-126.7,-80.1,177.4
2.019,1,0.111,-0.954,0.142,-81.0,-10.2,32.7
2.019,2,0.246,0.917,0.141,83.4,-12.1,60.2
2.019,3,0.951,0.038,0.197,0.3,-76.6,-0.6
2.019,4,0.995,0.023,-0.092,-103.0,-84.9,25.1
2.019,5,1.005,-0.155,0.051,-125.4,-79.7,177.1
2.053,1,0.082,-0.943,0.144,-81.0,-9.6,32.5
2.053,2,0.25,0.894,0.154,82.9,-12.6,59.5
2.053,3,0.941,0.039,0.199,1.3,-76.6,-2.1
2.053,4,1.001,-0.017,-0.066,-109.3,-84.9,26.1
2.053,5,1.088,-0.088,-0.156,-135.7,-78.3,-171.6
2.088,1,0.071,-0.948,0.158,-80.9,-8.7,31.6
2.088,2,0.271,0.927,0.169,82.2,-13.3,58.2
2.088,3,0.996,0.023,0.227,2.6,-76.5,-4.7
2.088,4,1.041,-0.058,0.04,-93.6,-84.7,16.2
2.088,5,1.14,-0.167,-0.211,-142.2,-76.6,-164.8
2.122,1,0.1,-1.017,0.205,-80.6,-8.2,30.2
2.122,2,0.293,0.998,0.181,81.9,-13.6,57.3
2.122,3,1.069,0.008,0.249,2.8,-76.3,-6.3
2.122,4,1.022,-0.054,0.026,-84.4,-84.6,7.1
2.122,5,1.163,-0.061,-0.25,-146.8,-74.1,-161.1
2.156,1,0.114,-1.065,0.233,-80.2,-7.8,28.3
2.156,2,0.306,1.042,0.174,81.4,-14.1,55.4
2.156,3,1.076,0.006,0.253,2.8,-76.2,-7.9
2.156,4,1.01,-0.085,0.047,-75.6,-84.4,-2.3
2.156,5,1.021,-0.125,-0.396,-149.9,-72.2,-160.9
2.19,1,0.139,-1.043,0.232,-79.8,-7.6,25.3
2.19,2,0.316,1.027,0.156,81.2,-14.5,53.8
2.19,3,1.036,0.01,0.225,3.1,-76.0,-10.8
2.19,4,1.011,-0.072,0.023,-74.4,-84.3,-4.6
2.19,5,0.944,-0.193,-0.327,-149.3,-70.5,-165.3
2.224,1,0.149,-0.988,0.228,-79.7,-7.7,22.9
2.224,2,0.301,0.989,0.146,81.0,-14.9,51.9
2.224,3,1.004,-0.007,0.207,3.3,-76.1,-13.0
2.224,4,1.018,-0.079,0.002,-77.9,-84.2,-2.3
2.224,5,0.918,-0.11,-0.293,-147.7,-70.3,-171.2
2.258,1,0.173,-0.949,0.224,-79.6,-8.1,19.9
2.258,2,0.265,0.955,0.142,80.9,-15.4,49.0
2.258,3,0.996,-0.033,0.216,2.4,-76.2,-14.9
2.258,4,1.0,-0.05,-0.003,-81.1,-84.3,0.1
2.258,5,0.94,-0.171,-0.313,-143.8,-70.5,-179.5
2.292,1,0.209,-0.931,0.222,-79.5,-8.5,17.7
2.292,2,0.218,0.944,0.138,80.9,-15.6,46.4
2.292,3,0.983,-0.068,0.247,0.6,-76.1,-15.4
2.292,4,1.003,-0.058,0.034,-79.8,-84.3,-3.4
2.292,5,0.969,-0.12,-0.347,-140.7,-71.1,170.3
2.326,1,0.221,-0.939,0.225,-79.4,-9.0,15.4
2.326,2,0.206,0.963,0.105,81.7,-15.3,42.3
2.326,3,1.003,-0.077,0.231,-6.6,-76.0,-15.5
2.326,4,1.025,0.014,-0.02,-80.6,-84.6,-1.1
2.326,5,0.991,0.045,-0.38,-141.6,-71.9,164.4
2.361,1,0.22,-0.965,0.242,-79.1,-9.5,11.9
2.361,2,0.215,1.008,0.068,82.4,-15.0,39.0
2.361,3,1.027,-0.1,0.204,-4.8,-76.1,-15.3
2.361,4,1.017,-0.06,0.004,-84.1,-84.7,2.1
2.361,5,0.953,0.052,-0.453,-147.6,-72.8,158.3
2.396,1,0.19,-0.96,0.258,-78.8,-9.7,9.3
2.396,2,0.227,1.023,0.059,83.2,-14.7,36.1
2.396,3,1.021,-0.115,0.196,-7.9,-76.4,-14.2
2.396,4,1.022,-0.109,0.027,-85.6,-84.8,2.8
2.396,5,0.928,-0.053,-0.495,-150.1,-72.6,151.4
2.43,1,0.152,-0.954,0.266,-78.3,-9.6,6.4
2.43,2,0.274,0.999,0.105,83.6,-14.6,33.9
2.43,3,1.007,-0.041,0.218,-10.0,-76.6,-15.2
2.43,4,1.017,-0.056,-0.033,-93.5,-84.7,9.4
2.43,5,0.851,-0.35,-0.501,-149.3,-70.2,141.3
2.464,1,0.151,-0.94,0.26,-78.0,-9.6,4.5
2.464,2,0.262,0.966,0.147,83.2,-14.7,32.5
2.464,3,0.978,0.008,0.22,-9.0,-76.7,-18.8
2.464,4,1.023,0.007,-0.027,-124.5,-85.0,36.0
2.464,5,0.909,0.03,-0.394,-153.6,-69.9,141.5
2.499,1,0.098,-0.931,0.262,-77.4,-9.1,1.3
2.499,2,0.246,0.941,0.185,82.5,-14.7,29.9
2.499,3,0.98,-0.007,0.18,-7.7,-77.0,-23.9
2.499,4,0.997,-0.028,0.019,-155.2,-85.1,59.1
2.499,5,0.97,0.005,-0.361,-160.1,-71.0,144.9
2.532,1,0.074,-0.948,0.263,-77.0,-8.3,-1.4
2.532,2,0.251,0.96,0.152,82.6,-14.7,26.8
2.532,3,0.986,-0.018,0.149,-7.5,-77.5,-27.1
2.532,4,0.998,0.008,0.052,151.9,-85.2,99.2
2.532,5,0.974,-0.293,-0.352,-160.8,-70.9,144.5
2.566,1,0.091,-0.955,0.232,-76.8,-7.7,-5.6
2.566,2,0.21,0.986,0.123,83.1,-14.3,22.8
2.566,3,0.996,-0.035,0.132,-8.3,-78.2,-30.5
2.566,4,1.057,0.022,-0.026,131.8,-85.0,121.2
2.566,5,1.109,-0.113,-0.199,-158.8,-72.0,143.0
2.6,1,0.152,-0.985,0.188,-77.2,-7.4,-9.3
2.6,2,0.175,1.038,0.108,84.2,-13.3,16.9
2.6,3,1.029,-0.007,0.085,-7.9,-78.9,-34.1
2.6,4,1.048,0.039,-0.128,135.6,-84.4,119.9
