
Stream stopped by user.
nvidia@nvidia-desktop:~/Desktop$ python3 6imu.py
IMU 0 initialized on TCA Channel 0
IMU 1 initialized on TCA Channel 1
IMU 2 initialized on TCA Channel 2
IMU 3 initialized on TCA Channel 3
IMU 4 initialized on TCA Channel 4
IMU 5 initialized on TCA Channel 5

Starting data stream (50Hz)... Press Ctrl+C to stop.

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
   8.068 | 0  |    0.730   -0.065   -0.706 |  -174.1   -45.8  -157.7
   8.068 | 1  |         Comm Error         |            -           
   8.068 | 2  |   -0.076    0.039    0.991 |     1.6     3.2   -60.0
   8.068 | 3  |         Comm Error         |            -           
   8.068 | 4  |         Comm Error         |            -           
   8.068 | 5  |    0.960   -0.140    0.269 |   -27.2   -71.9    64.8
   8.106 | 0  |    0.735   -0.064   -0.708 |  -174.3   -45.7  -157.6
   8.106 | 1  |         Comm Error         |            -           
   8.106 | 2  |   -0.070    0.017    0.986 |     1.1     3.3   -59.9
   8.106 | 3  |         Comm Error         |            -           
   8.106 | 4  |         Comm Error         |            -           
   8.106 | 5  |    0.960   -0.141    0.264 |   -27.1   -72.0    64.6
   8.145 | 0  |    0.731   -0.071   -0.709 |  -174.4   -45.7  -157.6
   8.145 | 1  |         Comm Error         |            -           
   8.145 | 2  |   -0.063    0.008    0.992 |     0.4     3.4   -59.6
   8.145 | 3  |         Comm Error         |            -           
   8.145 | 4  |         Comm Error         |            -           
   8.145 | 5  |    0.960   -0.132    0.263 |   -26.8   -72.0    64.4
   8.183 | 0  |    0.738   -0.074   -0.710 |  -174.3   -45.6  -157.8
   8.183 | 1  |         Comm Error         |            -           
   8.183 | 2  |   -0.057   -0.008    0.992 |    -0.5     3.3   -59.4
   8.183 | 3  |         Comm Error         |            -           
   8.183 | 4  |         Comm Error         |            -           
   8.183 | 5  |    0.955   -0.137    0.259 |   -26.8   -72.1    64.3
   8.220 | 0  |    0.736   -0.075   -0.712 |  -174.2   -45.6  -157.9
   8.220 | 1  |         Comm Error         |            -           
   8.220 | 2  |   -0.046   -0.019    1.000 |    -1.2     3.2   -59.2
   8.220 | 3  |         Comm Error         |            -           
   8.220 | 4  |         Comm Error         |            -           
   8.220 | 5  |    0.959   -0.137    0.261 |   -26.8   -72.1    64.2
   8.260 | 0  |    0.732   -0.079   -0.710 |  -174.2   -45.5  -158.0
   8.260 | 1  |         Comm Error         |            -           
   8.260 | 2  |   -0.049   -0.030    1.001 |    -1.8     3.1   -59.0
   8.260 | 3  |         Comm Error         |            -           
   8.260 | 4  |         Comm Error         |            -           
   8.260 | 5  |    0.962   -0.137    0.257 |   -26.7   -72.2    64.2
   8.298 | 0  |    0.733   -0.080   -0.710 |  -174.1   -45.4  -158.1
   8.298 | 1  |         Comm Error         |            -           
   8.298 | 2  |   -0.038   -0.033    1.006 |    -2.4     2.8   -58.8
   8.298 | 3  |         Comm Error         |            -           
   8.298 | 4  |         Comm Error         |            -           
   8.298 | 5  |    0.958   -0.134    0.257 |   -26.5   -72.3    64.0
   8.336 | 0  |    0.730   -0.083   -0.711 |  -174.1   -45.4  -158.2
   8.336 | 1  |         Comm Error         |            -           
   8.336 | 2  |   -0.016   -0.046    1.004 |    -2.9     2.2   -58.7
   8.336 | 3  |         Comm Error         |            -           
   8.336 | 4  |         Comm Error         |            -           
   8.336 | 5  |    0.957   -0.135    0.262 |   -26.4   -72.3    63.9
   8.375 | 0  |    0.729   -0.082   -0.712 |  -174.0   -45.3  -158.3
   8.375 | 1  |         Comm Error         |            -           
   8.375 | 2  |   -0.001   -0.059    1.005 |    -3.4     1.8   -58.8
   8.375 | 3  |         Comm Error         |            -           
   8.375 | 4  |         Comm Error         |            -           
   8.375 | 5  |    0.963   -0.130    0.264 |   -26.1   -72.3    63.7
   8.413 | 0  |    0.728   -0.084   -0.711 |  -174.0   -45.2  -158.3
   8.413 | 1  |         Comm Error         |            -           
   8.413 | 2  |   -0.025   -0.066    0.992 |    -3.9     1.6   -59.0
   8.413 | 3  |         Comm Error         |            -           
   8.413 | 4  |         Comm Error         |            -           
   8.413 | 5  |    0.961   -0.125    0.259 |   -25.8   -72.4    63.4
   8.451 | 0  |    0.725   -0.078   -0.712 |  -174.1   -45.1  -158.2
   8.451 | 1  |         Comm Error         |            -           
   8.451 | 2  |   -0.036   -0.075    0.978 |    -4.5     1.5   -59.1
   8.451 | 3  |         Comm Error         |            -           
   8.451 | 4  |         Comm Error         |            -           
   8.451 | 5  |    0.961   -0.127    0.267 |   -25.5   -72.4    63.2
   8.488 | 0  |    0.720   -0.069   -0.714 |  -174.2   -45.1  -158.0
   8.488 | 1  |         Comm Error         |            -           
   8.488 | 2  |   -0.031   -0.073    0.979 |    -5.0     1.3   -59.3
   8.488 | 3  |         Comm Error         |            -           
   8.488 | 4  |         Comm Error         |            -           
   8.488 | 5  |    0.960   -0.123    0.261 |   -25.3   -72.5    62.9
   8.526 | 0  |    0.722   -0.058   -0.718 |  -174.5   -45.1  -157.7
   8.526 | 1  |         Comm Error         |            -           
   8.526 | 2  |   -0.035   -0.092    0.987 |    -5.6     1.3   -59.3
   8.526 | 3  |         Comm Error         |            -           
   8.526 | 4  |         Comm Error         |            -           
   8.526 | 5  |    0.962   -0.118    0.258 |   -25.0   -72.6    62.7
   8.565 | 0  |    0.727   -0.054   -0.722 |  -174.8   -45.0  -157.4
   8.565 | 1  |         Comm Error         |            -           
   8.565 | 2  |   -0.041   -0.103    0.995 |    -6.3     1.5   -59.3
   8.565 | 3  |         Comm Error         |            -           
   8.565 | 4  |         Comm Error         |            -           
   8.565 | 5  |    0.961   -0.123    0.264 |   -24.7   -72.6    62.3
   8.603 | 0  |    0.725   -0.055   -0.719 |  -175.1   -45.0  -157.2
   8.603 | 1  |         Comm Error         |            -           
   8.603 | 2  |   -0.041   -0.136    0.984 |    -7.2     1.5   -59.3
   8.603 | 3  |         Comm Error         |            -           
   8.603 | 4  |         Comm Error         |            -           
   8.603 | 5  |    0.963   -0.123    0.268 |   -24.4   -72.6    62.1
   8.641 | 0  |    0.725   -0.056   -0.718 |  -175.3   -45.0  -157.1
   8.641 | 1  |         Comm Error         |            -           
   8.641 | 2  |   -0.015   -0.144    0.972 |    -8.1     1.2   -59.1
   8.641 | 3  |         Comm Error         |            -           
   8.641 | 4  |         Comm Error         |            -           
   8.641 | 5  |    0.964   -0.121    0.275 |   -24.2   -72.6    61.8
   8.680 | 0  |    0.715   -0.052   -0.717 |  -175.5   -45.0  -157.1
   8.680 | 1  |         Comm Error         |            -           
   8.680 | 2  |   -0.009   -0.148    0.990 |    -8.9     0.8   -59.1
   8.680 | 3  |         Comm Error         |            -           
   8.680 | 4  |         Comm Error         |            -           
   8.680 | 5  |    0.963   -0.124    0.244 |   -24.4   -72.7    62.0
   8.718 | 0  |    0.720   -0.061   -0.719 |  -175.5   -44.9  -157.2
   8.718 | 1  |         Comm Error         |            -           
   8.718 | 2  |   -0.027   -0.160    0.991 |    -9.6     0.8   -59.1
   8.718 | 3  |         Comm Error         |            -           
   8.718 | 4  |         Comm Error         |            -           
   8.718 | 5  |    0.964   -0.124    0.250 |   -24.6   -72.8    62.0
   8.756 | 0  |    0.727   -0.064   -0.724 |  -175.5   -44.9  -157.3
   8.756 | 1  |         Comm Error         |            -           
   8.756 | 2  |   -0.033   -0.167    1.017 |   -10.1     1.0   -59.0
   8.756 | 3  |         Comm Error         |            -           
   8.756 | 4  |         Comm Error         |            -           
   8.756 | 5  |    0.961   -0.125    0.260 |   -24.4   -72.9    61.9
   8.794 | 0  |    0.724   -0.069   -0.720 |  -175.4   -44.9  -157.5
   8.794 | 1  |         Comm Error         |            -           
   8.794 | 2  |   -0.021   -0.179    1.024 |   -10.8     1.0   -58.9
   8.794 | 3  |         Comm Error         |            -           
   8.794 | 4  |         Comm Error         |            -           
   8.794 | 5  |    0.965   -0.123    0.255 |   -24.5   -72.9    61.9
   8.832 | 0  |    0.725   -0.068   -0.718 |  -175.4   -44.9  -157.6
   8.832 | 1  |         Comm Error         |            -           
   8.832 | 2  |   -0.010   -0.190    1.031 |   -11.4     0.9   -58.7
   8.832 | 3  |         Comm Error         |            -           
   8.832 | 4  |         Comm Error         |            -           
   8.832 | 5  |    0.970   -0.122    0.374 |   -24.5   -72.9    61.9
   8.871 | 0  |    0.725   -0.063   -0.715 |  -175.4   -45.0  -157.6
   8.871 | 1  |         Comm Error         |            -           
   8.871 | 2  |   -0.016   -0.210    1.019 |   -11.9     1.0   -58.6
   8.871 | 3  |         Comm Error         |            -           
   8.871 | 4  |         Comm Error         |            -           
   8.871 | 5  |    0.966   -0.113    0.259 |   -24.3   -72.9    61.6
   8.909 | 0  |    0.725   -0.062   -0.717 |  -175.4   -45.0  -157.6
   8.909 | 1  |         Comm Error         |            -           
   8.909 | 2  |   -0.011   -0.224    0.998 |   -12.5     0.9   -58.6
   8.909 | 3  |         Comm Error         |            -           
   8.909 | 4  |         Comm Error         |            -           
   8.909 | 5  |    0.960   -0.120    0.251 |   -24.1   -73.0    61.5
   8.947 | 0  |    0.720   -0.058   -0.711 |  -175.5   -45.0  -157.5
   8.947 | 1  |         Comm Error         |            -           
   8.947 | 2  |   -0.006   -0.230    0.965 |   -13.0     0.7   -58.6
   8.947 | 3  |         Comm Error         |            -           
   8.947 | 4  |         Comm Error         |            -           
   8.947 | 5  |    0.966   -0.120    0.254 |   -24.1   -73.0    61.5
   8.987 | 0  |    0.718   -0.052   -0.712 |  -175.6   -45.0  -157.3
   8.987 | 1  |         Comm Error         |            -           
   8.987 | 2  |    0.004   -0.248    0.951 |   -13.8     0.3   -58.7
   8.987 | 3  |         Comm Error         |            -           
   8.987 | 4  |         Comm Error         |            -           
   8.987 | 5  |    0.970   -0.114    0.250 |   -24.1   -73.1    61.5
   9.025 | 0  |    0.715   -0.045   -0.714 |  -175.8   -45.0  -157.1
   9.025 | 1  |         Comm Error         |            -           
   9.025 | 2  |   -0.000   -0.250    0.927 |   -14.3     0.0   -58.7
   9.025 | 3  |         Comm Error         |            -           
   9.025 | 4  |         Comm Error         |            -           
   9.025 | 5  |    0.963   -0.113    0.256 |   -23.9   -73.1    61.3
   9.065 | 0  |    0.723   -0.034   -0.718 |  -176.1   -45.0  -156.8
   9.065 | 1  |         Comm Error         |            -           
   9.065 | 2  |   -0.007   -0.260    0.920 |   -15.1    -0.1   -58.8
   9.065 | 3  |         Comm Error         |            -           
   9.065 | 4  |         Comm Error         |            -           
   9.065 | 5  |    0.963   -0.119    0.253 |   -24.0   -73.1    61.4
   9.104 | 0  |    0.728   -0.034   -0.723 |  -176.4   -45.0  -156.6
   9.104 | 1  |         Comm Error         |            -           
   9.104 | 2  |    0.021   -0.279    0.904 |   -16.0    -0.6   -58.7
   9.104 | 3  |         Comm Error         |            -           
   9.104 | 4  |         Comm Error         |            -           
   9.104 | 5  |    0.966   -0.117    0.258 |   -24.1   -73.0    61.5
   9.141 | 0  |    0.725   -0.037   -0.722 |  -176.5   -45.0  -156.5
   9.141 | 1  |         Comm Error         |            -           
   9.141 | 2  |    0.026   -0.290    0.894 |   -17.2    -1.1   -58.7
   9.141 | 3  |         Comm Error         |            -           
   9.141 | 4  |         Comm Error         |            -           
   9.141 | 5  |    0.960   -0.113    0.256 |   -24.1   -73.0    61.5
   9.180 | 0  |    0.722   -0.033   -0.723 |  -176.6   -45.0  -156.4
   9.180 | 1  |         Comm Error         |            -           
   9.180 | 2  |    0.043   -0.304    0.905 |   -18.4    -1.6   -58.7
   9.180 | 3  |         Comm Error         |            -           
   9.180 | 4  |         Comm Error         |            -           
   9.180 | 5  |    0.961   -0.119    0.254 |   -24.2   -73.0    61.6
   9.218 | 0  |    0.723   -0.020   -0.728 |  -176.8   -44.9  -156.4
   9.218 | 1  |         Comm Error         |            -           
   9.218 | 2  |    0.021   -0.316    0.924 |   -19.6    -1.6   -58.9
   9.218 | 3  |         Comm Error         |            -           
   9.218 | 4  |         Comm Error         |            -           
   9.218 | 5  |    0.964   -0.114    0.251 |   -24.3   -73.1    61.7
   9.256 | 0  |    0.732   -0.035   -0.729 |  -176.8   -44.8  -156.6
   9.256 | 1  |         Comm Error         |            -           
   9.256 | 2  |    0.007   -0.340    0.947 |   -20.7    -1.5   -59.2
   9.256 | 3  |         Comm Error         |            -           
   9.256 | 4  |         Comm Error         |            -           
   9.256 | 5  |    0.965   -0.112    0.254 |   -24.1   -73.1    61.6
   9.297 | 0  |    0.729   -0.065   -0.723 |  -176.3   -44.8  -157.3
   9.297 | 1  |         Comm Error         |            -           
   9.297 | 2  |    0.005   -0.365    0.966 |   -21.7    -1.4   -59.4
   9.297 | 3  |         Comm Error         |            -           
   9.297 | 4  |         Comm Error         |            -           
   9.297 | 5  |    0.968   -0.112    0.255 |   -24.0   -73.2    61.6
   9.335 | 0  |    0.716   -0.087   -0.717 |  -175.6   -44.7  -158.2
   9.335 | 1  |         Comm Error         |            -           
   9.335 | 2  |    0.020   -0.381    0.970 |   -22.4    -1.5   -59.5
   9.335 | 3  |         Comm Error         |            -           
   9.335 | 4  |         Comm Error         |            -           
   9.335 | 5  |    0.970   -0.111    0.252 |   -23.9   -73.2    61.4
   9.374 | 0  |    0.709   -0.094   -0.713 |  -174.9   -44.6  -159.0
   9.374 | 1  |         Comm Error         |            -           
   9.374 | 2  |    0.003   -0.400    0.952 |   -23.4    -1.3   -59.7
   9.374 | 3  |         Comm Error         |            -           
   9.374 | 4  |         Comm Error         |            -           
   9.374 | 5  |    0.967   -0.106    0.250 |   -23.7   -73.3    61.3
   9.412 | 0  |    0.709   -0.085   -0.715 |  -174.5   -44.5  -159.4
   9.412 | 1  |         Comm Error         |            -           
   9.412 | 2  |    0.004   -0.413    0.942 |   -24.4    -1.2   -59.9
   9.412 | 3  |         Comm Error         |            -           
   9.412 | 4  |         Comm Error         |            -           
   9.412 | 5  |    0.965   -0.111    0.250 |   -23.6   -73.3    61.1
   9.450 | 0  |    0.711   -0.077   -0.720 |  -174.5   -44.5  -159.5
   9.450 | 1  |         Comm Error         |            -           
   9.450 | 2  |    0.002   -0.443    0.914 |   -25.6    -1.0   -59.9
   9.450 | 3  |         Comm Error         |            -           
   9.450 | 4  |         Comm Error         |            -           
   9.450 | 5  |    0.969   -0.114    0.248 |   -23.6   -73.3    61.0
   9.490 | 0  |    0.715   -0.066   -0.723 |  -174.5   -44.5  -159.4
   9.490 | 1  |         Comm Error         |            -           
   9.490 | 2  |    0.045   -0.453    0.880 |   -26.8    -1.3   -59.9
   9.490 | 3  |         Comm Error         |            -           
   9.490 | 4  |         Comm Error         |            -           
   9.490 | 5  |    0.964   -0.112    0.256 |   -23.6   -73.3    61.0
   9.528 | 0  |    0.720   -0.058   -0.724 |  -174.7   -44.5  -159.3
   9.528 | 1  |         Comm Error         |            -           
   9.528 | 2  |    0.021   -0.456    0.870 |   -28.0    -1.3   -60.0
   9.528 | 3  |         Comm Error         |            -           
   9.528 | 4  |         Comm Error         |            -           
   9.528 | 5  |    0.962   -0.115    0.251 |   -23.7   -73.3    61.1
   9.566 | 0  |    0.721   -0.053   -0.725 |  -174.9   -44.6  -159.1
   9.566 | 1  |         Comm Error         |            -           
   9.566 | 2  |    0.018   -0.484    0.857 |   -29.0    -1.4   -59.9
   9.566 | 3  |         Comm Error         |            -           
   9.566 | 4  |         Comm Error         |            -           
   9.566 | 5  |    0.969   -0.117    0.247 |   -23.9   -73.3    61.3
   9.604 | 0  |    0.716   -0.057   -0.723 |  -175.0   -44.6  -159.1
   9.604 | 1  |         Comm Error         |            -           
   9.604 | 2  |    0.046   -0.499    0.858 |   -30.2    -1.7   -59.8
   9.604 | 3  |         Comm Error         |            -           
   9.604 | 4  |         Comm Error         |            -           
   9.604 | 5  |    0.967   -0.111    0.251 |   -23.8   -73.3    61.2
   9.642 | 0  |    0.723   -0.067   -0.726 |  -175.0   -44.6  -159.2
   9.642 | 1  |         Comm Error         |            -           
   9.642 | 2  |    0.036   -0.521    0.846 |   -31.5    -2.0   -59.8
   9.642 | 3  |         Comm Error         |            -           
   9.642 | 4  |         Comm Error         |            -           
   9.642 | 5  |    0.963   -0.112    0.240 |   -23.9   -73.4    61.3
   9.681 | 0  |    0.720   -0.070   -0.723 |  -175.0   -44.6  -159.3
   9.681 | 1  |         Comm Error         |            -           
   9.681 | 2  |    0.043   -0.543    0.837 |   -32.9    -2.3   -59.8
   9.681 | 3  |         Comm Error         |            -           
   9.681 | 4  |         Comm Error         |            -           
   9.681 | 5  |    0.966   -0.109    0.254 |   -23.7   -73.4    61.2
   9.719 | 0  |    0.716   -0.069   -0.723 |  -175.0   -44.5  -159.4
   9.719 | 1  |         Comm Error         |            -           
   9.719 | 2  |    0.020   -0.562    0.828 |   -34.4    -2.5   -59.6
   9.719 | 3  |         Comm Error         |            -           
   9.719 | 4  |         Comm Error         |            -           
   9.719 | 5  |    0.968   -0.110    0.243 |   -23.6   -73.4    61.0
   9.758 | 0  |    0.712   -0.067   -0.720 |  -175.0   -44.5  -159.3
   9.758 | 1  |         Comm Error         |            -           
   9.758 | 2  |    0.034   -0.575    0.809 |   -35.5    -3.1   -59.2
   9.758 | 3  |         Comm Error         |            -           
   9.758 | 4  |         Comm Error         |            -           
   9.758 | 5  |    0.962   -0.116    0.249 |   -23.6   -73.4    61.1
   9.797 | 0  |    0.712   -0.064   -0.722 |  -175.1   -44.4  -159.2
   9.797 | 1  |         Comm Error         |            -           
   9.797 | 2  |    0.154   -0.601    0.815 |   -36.9    -5.2   -58.1
   9.797 | 3  |         Comm Error         |            -           
   9.797 | 4  |         Comm Error         |            -           
   9.797 | 5  |    0.969   -0.111    0.245 |   -23.6   -73.4    61.1
   9.835 | 0  |    0.714   -0.066   -0.731 |  -175.1   -44.3  -159.2
   9.835 | 1  |         Comm Error         |            -           
   9.835 | 2  |    0.151   -0.617    0.798 |   -38.0    -6.5   -57.6
   9.835 | 3  |         Comm Error         |            -           
   9.835 | 4  |         Comm Error         |            -           
   9.835 | 5  |    0.970   -0.102    0.251 |   -23.3   -73.5    60.9
   9.874 | 0  |    0.720   -0.057   -0.736 |  -175.2   -44.3  -159.0
   9.874 | 1  |         Comm Error         |            -           
   9.874 | 2  |    0.111   -0.640    0.784 |   -39.6    -7.1   -57.4
   9.874 | 3  |         Comm Error         |            -           
   9.874 | 4  |         Comm Error         |            -           
   9.874 | 5  |    0.964   -0.103    0.255 |   -23.0   -73.5    60.7
   9.912 | 0  |    0.721   -0.042   -0.733 |  -175.5   -44.3  -158.6
   9.912 | 1  |         Comm Error         |            -           
   9.912 | 2  |    0.120   -0.656    0.789 |   -41.0    -7.6   -57.2
   9.912 | 3  |         Comm Error         |            -           
   9.912 | 4  |         Comm Error         |            -           
   9.912 | 5  |    0.965   -0.107    0.247 |   -22.9   -73.5    60.6
   9.950 | 0  |    0.709   -0.042   -0.727 |  -175.9   -44.3  -158.3
   9.950 | 1  |         Comm Error         |            -           
   9.950 | 2  |    0.118   -0.669    0.772 |   -42.2    -7.7   -57.1
   9.950 | 3  |         Comm Error         |            -           
   9.950 | 4  |         Comm Error         |            -           
   9.950 | 5  |    0.965   -0.103    0.249 |   -22.7   -73.5    60.4
   9.989 | 0  |    0.710   -0.042   -0.728 |  -176.1   -44.3  -158.1
   9.989 | 1  |         Comm Error         |            -           
   9.989 | 2  |    0.114   -0.705    0.746 |   -43.6    -7.7   -56.8
   9.989 | 3  |         Comm Error         |            -           
   9.989 | 4  |         Comm Error         |            -           
   9.989 | 5  |    0.969   -0.099    0.254 |   -22.3   -73.5    60.1
  10.028 | 0  |    0.718   -0.041   -0.730 |  -176.2   -44.3  -157.9
  10.028 | 1  |         Comm Error         |            -           
  10.028 | 2  |    0.124   -0.703    0.722 |   -45.6    -8.1   -56.1
  10.028 | 3  |         Comm Error         |            -           
  10.028 | 4  |         Comm Error         |            -           
  10.028 | 5  |    0.967   -0.099    0.254 |   -22.0   -73.5    59.8
  10.066 | 0  |    0.721   -0.041   -0.730 |  -176.3   -44.3  -157.9
  10.066 | 1  |         Comm Error         |            -           
  10.066 | 2  |    0.165   -0.734    0.694 |   -47.6    -8.7   -55.5
  10.066 | 3  |         Comm Error         |            -           
  10.066 | 4  |         Comm Error         |            -           
  10.066 | 5  |    0.963   -0.103    0.250 |   -21.8   -73.5    59.6
  10.105 | 0  |    0.722   -0.048   -0.727 |  -176.4   -44.4  -157.9
  10.105 | 1  |         Comm Error         |            -           
  10.105 | 2  |    0.151   -0.767    0.646 |   -49.1    -8.8   -55.2
  10.105 | 3  |         Comm Error         |            -           
  10.105 | 4  |         Comm Error         |            -           
  10.105 | 5  |    0.965   -0.104    0.254 |   -21.7   -73.5    59.4
  10.143 | 0  |    0.719   -0.046   -0.725 |  -176.4   -44.4  -157.9
  10.143 | 1  |         Comm Error         |            -           
  10.143 | 2  |    0.211   -0.786    0.545 |   -51.8    -9.9   -54.4
  10.143 | 3  |         Comm Error         |            -           
  10.143 | 4  |         Comm Error         |            -           
  10.143 | 5  |    0.969   -0.101    0.258 |   -21.6   -73.5    59.2
  10.182 | 0  |    0.718   -0.035   -0.722 |  -176.5   -44.5  -157.8
  10.182 | 1  |         Comm Error         |            -           
  10.182 | 2  |    0.157   -0.789    0.506 |   -55.1   -10.9   -53.4
  10.182 | 3  |         Comm Error         |            -           
  10.182 | 4  |         Comm Error         |            -           
  10.182 | 5  |    0.974   -0.106    0.250 |   -21.8   -73.5    59.3
  10.220 | 0  |    0.713   -0.032   -0.719 |  -176.6   -44.5  -157.8
  10.220 | 1  |         Comm Error         |            -           
  10.220 | 2  |    0.199   -0.819    0.487 |   -58.1   -12.0   -51.9
  10.220 | 3  |         Comm Error         |            -           
  10.220 | 4  |         Comm Error         |            -           
  10.220 | 5  |    0.966   -0.108    0.247 |   -22.0   -73.6    59.6
  10.258 | 0  |    0.705   -0.041   -0.720 |  -176.5   -44.5  -158.1
  10.258 | 1  |         Comm Error         |            -           
  10.258 | 2  |    0.259   -0.841    0.478 |   -61.3   -13.5   -49.8
  10.258 | 3  |         Comm Error         |            -           
  10.258 | 4  |         Comm Error         |            -           
  10.258 | 5  |    0.968   -0.095    0.249 |   -21.9   -73.6    59.4
  10.297 | 0  |    0.718   -0.054   -0.729 |  -176.3   -44.4  -158.5
  10.297 | 1  |         Comm Error         |            -           
  10.297 | 2  |    0.216   -0.859    0.502 |   -63.1   -13.6   -48.8
  10.297 | 3  |         Comm Error         |            -           
  10.297 | 4  |         Comm Error         |            -           
  10.297 | 5  |    0.967   -0.098    0.245 |   -21.8   -73.7    59.3
  10.335 | 0  |    0.723   -0.067   -0.727 |  -176.0   -44.4  -158.8
  10.335 | 1  |         Comm Error         |            -           
  10.335 | 2  |    0.190   -0.900    0.476 |   -64.0   -13.3   -48.3
  10.335 | 3  |         Comm Error         |            -           
  10.335 | 4  |         Comm Error         |            -           
  10.335 | 5  |    0.965   -0.095    0.261 |   -21.5   -73.6    58.9
  10.372 | 0  |    0.719   -0.066   -0.726 |  -175.8   -44.5  -159.1
  10.372 | 1  |         Comm Error         |            -           
  10.372 | 2  |    0.219   -0.919    0.467 |   -65.8   -13.1   -46.9
  10.372 | 3  |         Comm Error         |            -           
  10.372 | 4  |         Comm Error         |            -           
  10.372 | 5  |    0.966   -0.096    0.242 |   -21.5   -73.7    58.9
  10.410 | 0  |    0.710   -0.060   -0.723 |  -175.6   -44.4  -159.3
  10.410 | 1  |         Comm Error         |            -           
  10.410 | 2  |    0.250   -0.921    0.415 |   -67.3   -13.4   -45.5
  10.410 | 3  |         Comm Error         |            -           
  10.410 | 4  |         Comm Error         |            -           
  10.410 | 5  |    0.967   -0.098    0.247 |   -21.5   -73.7    58.8
  10.448 | 0  |    0.708   -0.054   -0.726 |  -175.6   -44.4  -159.4
  10.448 | 1  |         Comm Error         |            -           
  10.448 | 2  |    0.216   -0.922    0.400 |   -68.3   -13.1   -44.6
  10.448 | 3  |         Comm Error         |            -           
  10.448 | 4  |         Comm Error         |            -           
  10.448 | 5  |    0.971   -0.101    0.248 |   -21.6   -73.7    58.8
  10.486 | 0  |    0.715   -0.046   -0.730 |  -175.6   -44.3  -159.4
  10.486 | 1  |         Comm Error         |            -           
  10.486 | 2  |    0.243   -0.927    0.365 |   -69.4   -13.1   -43.7
  10.486 | 3  |         Comm Error         |            -           
  10.486 | 4  |         Comm Error         |            -           
  10.486 | 5  |    0.967   -0.110    0.248 |   -21.9   -73.7    59.0
  10.525 | 0  |    0.713   -0.054   -0.730 |  -175.7   -44.3  -159.5
  10.525 | 1  |         Comm Error         |            -           
  10.525 | 2  |    0.241   -0.927    0.328 |   -70.3   -13.2   -42.8
  10.525 | 3  |         Comm Error         |            -           
  10.525 | 4  |         Comm Error         |            -           
  10.525 | 5  |    0.969   -0.108    0.242 |   -22.3   -73.7    59.3
  10.563 | 0  |    0.712   -0.063   -0.731 |  -175.5   -44.2  -159.7
  10.563 | 1  |         Comm Error         |            -           
  10.563 | 2  |    0.258   -0.942    0.296 |   -71.3   -13.3   -42.2
  10.563 | 3  |         Comm Error         |            -           
  10.563 | 4  |         Comm Error         |            -           
  10.563 | 5  |    0.969   -0.102    0.250 |   -22.2   -73.7    59.2
  10.603 | 0  |    0.712   -0.068   -0.729 |  -175.3   -44.2  -159.9
  10.603 | 1  |         Comm Error         |            -           
  10.603 | 2  |    0.230   -0.928    0.280 |   -72.3   -13.4   -41.2
  10.603 | 3  |         Comm Error         |            -           
  10.603 | 4  |         Comm Error         |            -           
  10.603 | 5  |    0.971   -0.099    0.248 |   -22.1   -73.7    59.1
  10.641 | 0  |    0.715   -0.069   -0.728 |  -175.2   -44.2  -160.0
  10.641 | 1  |         Comm Error         |            -           
  10.641 | 2  |    0.243   -0.937    0.282 |   -73.0   -13.4   -40.4
  10.641 | 3  |         Comm Error         |            -           
  10.641 | 4  |         Comm Error         |            -           
  10.641 | 5  |    0.968   -0.102    0.240 |   -22.1   -73.7    59.1
  10.679 | 0  |    0.713   -0.075   -0.724 |  -175.0   -44.2  -160.2
  10.679 | 1  |         Comm Error         |            -           
  10.679 | 2  |    0.246   -0.948    0.264 |   -73.8   -13.4   -39.4
  10.679 | 3  |         Comm Error         |            -           
  10.679 | 4  |         Comm Error         |            -           
  10.679 | 5  |    0.966   -0.095    0.248 |   -22.1   -73.8    59.1
  10.717 | 0  |    0.709   -0.074   -0.723 |  -174.9   -44.2  -160.1
  10.717 | 1  |         Comm Error         |            -           
  10.717 | 2  |    0.252   -0.947    0.248 |   -74.7   -13.5   -38.5
  10.717 | 3  |         Comm Error         |            -           
  10.717 | 4  |         Comm Error         |            -           
  10.717 | 5  |    0.973   -0.098    0.251 |   -21.9   -73.7    58.9
  10.755 | 0  |    0.712   -0.062   -0.725 |  -174.9   -44.3  -159.9
  10.755 | 1  |         Comm Error         |            -           
  10.755 | 2  |    0.236   -0.945    0.244 |   -75.3   -13.5   -38.0
  10.755 | 3  |         Comm Error         |            -           
  10.755 | 4  |         Comm Error         |            -           
  10.755 | 5  |    0.969   -0.100    0.248 |   -21.8   -73.7    58.9
  10.793 | 0  |    0.716   -0.056   -0.727 |  -175.1   -44.3  -159.7
  10.793 | 1  |         Comm Error         |            -           
  10.793 | 2  |    0.215   -0.946    0.244 |   -76.0   -13.2   -37.6
  10.793 | 3  |         Comm Error         |            -           
  10.793 | 4  |         Comm Error         |            -           
  10.793 | 5  |    0.965   -0.101    0.248 |   -21.8   -73.7    58.8
  10.833 | 0  |    0.721   -0.053   -0.730 |  -175.2   -44.3  -159.5
  10.833 | 1  |         Comm Error         |            -           
  10.833 | 2  |    0.235   -0.956    0.236 |   -76.4   -13.2   -37.4
  10.833 | 3  |         Comm Error         |            -           
  10.833 | 4  |         Comm Error         |            -           
