
IMU Data Stream (50Hz)

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
    9.326 | 4  |    1.026    0.071   -0.024 |     94.8    -84.2     46.5
    9.326 | 5  |    1.003   -0.192   -0.240 |   -130.0    -72.7    -32.3
    9.360 | 1  |    0.550    0.555   -0.102 |     96.8    -48.6    -66.2
    9.360 | 2  |    0.733   -0.531   -0.079 |   -109.7    -53.7   -145.1
    9.360 | 3  |    0.969    0.000    0.187 |    -18.1    -75.5   -144.9
    9.360 | 4  |    1.021    0.084   -0.057 |    104.1    -83.2     39.0
    9.360 | 5  |    1.006   -0.229   -0.263 |   -132.7    -73.4    -29.8
    9.394 | 1  |    0.608    0.550   -0.155 |    101.2    -44.5    -68.0
    9.394 | 2  |    0.784   -0.518   -0.034 |   -105.6    -57.1   -146.3
    9.394 | 3  |    0.949    0.000    0.257 |    -15.5    -75.4   -147.4
    9.394 | 4  |    1.006    0.110   -0.075 |    108.0    -82.3     36.0
    9.394 | 5  |    0.999   -0.259   -0.229 |   -133.2    -73.9    -30.1
    9.428 | 1  |    0.518    0.561   -0.227 |    106.1    -41.7    -67.9
    9.428 | 2  |    0.824   -0.409    0.032 |   -101.8    -60.2   -148.0
    9.428 | 3  |    0.944   -0.030    0.253 |    -14.0    -75.2   -148.8
    9.428 | 4  |    1.009    0.078   -0.047 |    109.2    -81.7     35.0
    9.428 | 5  |    0.991   -0.237   -0.204 |   -133.3    -74.6    -29.9
    9.462 | 1  |    0.482    0.591   -0.301 |    109.8    -38.2    -67.6
    9.462 | 2  |    0.861   -0.353    0.067 |    -97.2    -63.8   -151.6
    9.462 | 3  |    0.979   -0.006    0.207 |    -13.1    -75.2   -149.6
    9.462 | 4  |    0.985    0.047    0.049 |    107.4    -81.3     36.7
    9.462 | 5  |    0.998   -0.119   -0.009 |   -133.5    -76.4    -29.4
    9.497 | 1  |    0.433    0.638   -0.417 |    114.3    -34.6    -67.6
    9.497 | 2  |    0.842   -0.240    0.086 |    -91.3    -68.7   -154.0
    9.497 | 3  |    0.974    0.064    0.209 |    -10.7    -75.6   -151.9
    9.497 | 4  |    1.008   -0.086    0.065 |    106.8    -82.2     36.9
    9.497 | 5  |    1.001   -0.127   -0.060 |   -132.5    -77.9    -30.1
    9.532 | 1  |    0.337    0.637   -0.459 |    118.9    -30.5    -67.2
    9.532 | 2  |    0.909   -0.170    0.094 |    -87.6    -72.6   -156.0
    9.532 | 3  |    0.982    0.137    0.244 |     -3.7    -75.8   -158.6
    9.532 | 4  |    0.995    0.052   -0.165 |    123.7    -82.3     20.0
    9.532 | 5  |    1.020   -0.120   -0.037 |   -129.8    -79.6    -32.1
    9.566 | 1  |    0.280    0.643   -0.529 |    124.9    -24.8    -66.3
    9.566 | 2  |    0.916   -0.104    0.086 |    -79.7    -77.3   -161.7
    9.566 | 3  |    0.986    0.196    0.284 |      3.0    -75.6   -165.4
    9.566 | 4  |    1.030   -0.199   -0.180 |    148.5    -82.1     -6.4
    9.566 | 5  |    1.018   -0.080   -0.039 |   -129.0    -80.7    -32.2
    9.601 | 1  |    0.235    0.641   -0.618 |    129.3    -20.9    -65.1
    9.601 | 2  |    0.888   -0.051    0.079 |    -70.3    -80.2   -169.8
    9.601 | 3  |    0.969    0.183    0.321 |     10.4    -74.7   -172.7
    9.601 | 4  |    1.021   -0.460   -0.113 |   -164.0    -81.1    -54.3
    9.601 | 5  |    1.020   -0.096   -0.080 |   -129.1    -81.3    -31.2
    9.635 | 1  |    0.138    0.617   -0.659 |    134.9    -16.0    -62.8
    9.635 | 2  |    0.909   -0.019    0.082 |    -49.4    -83.0    170.3
    9.635 | 3  |    0.995    0.140    0.337 |     13.5    -73.8   -176.0
    9.635 | 4  |    1.029   -0.297   -0.130 |   -140.2    -78.7    -76.6
    9.635 | 5  |    1.036   -0.073   -0.118 |   -132.3    -81.5    -28.6
    9.669 | 1  |    0.119    0.565   -0.765 |    139.3    -13.0    -61.0
    9.669 | 2  |    0.962   -0.020    0.061 |    -22.4    -84.1    142.1
    9.669 | 3  |    1.008    0.108    0.311 |     15.3    -73.2   -178.3
    9.669 | 4  |    1.014   -0.036   -0.185 |   -132.6    -76.6    -81.2
    9.669 | 5  |    1.023   -0.070   -0.100 |   -134.7    -81.7    -26.4
    9.703 | 1  |    0.054    0.560   -0.860 |    143.7    -10.8    -58.9
    9.703 | 2  |    0.997    0.036    0.051 |     22.2    -84.2     82.6
    9.703 | 3  |    0.948    0.086    0.287 |     16.5    -72.7   -179.3
    9.703 | 4  |    0.988    0.129   -0.197 |   -132.3    -76.2    -80.1
    9.703 | 5  |    1.006   -0.134   -0.066 |   -132.7    -81.8    -28.6
    9.737 | 1  |    0.038    0.453   -0.875 |    149.1     -8.1    -56.1
    9.737 | 2  |    0.990    0.110    0.042 |     50.2    -82.9     68.6
    9.737 | 3  |    0.913    0.077    0.280 |     16.9    -72.6   -179.8
    9.737 | 4  |    0.970    0.177   -0.175 |   -133.6    -76.7    -78.9
    9.737 | 5  |    1.006   -0.130   -0.019 |   -128.6    -81.9    -32.7
    9.771 | 1  |    0.084    0.431   -1.020 |    153.3     -7.4    -54.1
    9.771 | 2  |    1.001    0.159    0.056 |     60.8    -80.9     59.8
    9.771 | 3  |    0.947    0.048    0.299 |     16.3    -72.3   -179.7
    9.771 | 4  |    0.962    0.373   -0.150 |   -136.6    -79.0    -76.3
    9.771 | 5  |    1.014   -0.104   -0.032 |   -126.0    -82.0    -35.5
    9.806 | 1  |   -0.007    0.435   -1.053 |    157.9     -6.7    -51.7
    9.806 | 2  |    1.076    0.158    0.073 |     67.0    -78.6     55.4
    9.806 | 3  |    0.959    0.025    0.275 |     15.1    -72.4   -178.8
    9.806 | 4  |    1.010    0.771   -0.438 |   -153.5    -81.7    -59.3
    9.806 | 5  |    1.006   -0.153   -0.028 |   -123.5    -81.7    -38.3
    9.840 | 1  |    0.085    0.411   -1.062 |    160.7     -6.6    -50.2
    9.840 | 2  |    1.153    0.192    0.108 |     68.3    -77.2     55.0
    9.840 | 3  |    0.997    0.037    0.299 |     14.1    -72.4   -178.0
    9.840 | 4  |    1.369    1.238   -0.181 |    142.3    -80.1      0.1
    9.840 | 5  |    1.025    0.089   -0.050 |   -133.1    -82.6    -27.6
    9.874 | 1  |    0.125    0.466   -1.166 |    162.8     -7.5    -49.2
    9.874 | 2  |    1.203    0.207    0.119 |     67.6    -75.9     56.2
    9.874 | 3  |    1.176   -0.111    0.279 |     11.2    -72.6   -174.9
    9.874 | 4  |    1.016   -0.309    0.104 |    144.1    -83.0     -1.5
    9.874 | 5  |    1.040   -0.125   -0.129 |   -137.7    -81.8    -26.2
    9.908 | 1  |    0.091    0.454   -1.171 |    163.0     -7.7    -48.7
    9.908 | 2  |    1.362    0.125    0.103 |     69.5    -75.2     54.9
    9.908 | 3  |    1.069   -0.082    0.161 |      7.6    -73.4   -170.8
    9.908 | 4  |    0.960   -0.190   -0.159 |    177.2    -84.3    -27.2
    9.908 | 5  |    1.036    0.030   -0.262 |   -149.2    -81.1    -15.6
    9.943 | 1  |    0.242    0.453   -1.138 |    163.1     -8.3    -48.6
    9.943 | 2  |    1.333    0.162    0.108 |     70.2    -75.3     54.5
    9.943 | 3  |    0.862    0.119    0.201 |      9.1    -74.1   -172.8
    9.943 | 4  |    0.968   -0.028   -0.163 |    162.3    -83.4    -17.7
    9.943 | 5  |    1.017   -0.201   -0.300 |   -153.5    -79.9    -12.4
    9.977 | 1  |    0.211    0.406   -1.077 |    162.4     -9.3    -48.9
    9.977 | 2  |    1.179    0.282    0.127 |     68.7    -75.4     56.3
    9.977 | 3  |    0.951    0.169    0.340 |     13.1    -73.6   -176.9
    9.977 | 4  |    1.027   -0.375    0.074 |   -164.1    -84.1    -52.1
    9.977 | 5  |    1.023   -0.189   -0.165 |   -149.8    -79.1    -16.6
   10.011 | 1  |    0.265    0.333   -1.037 |    162.0     -9.8    -49.4
   10.011 | 2  |    1.019    0.256    0.133 |     66.9    -75.5     57.8
   10.011 | 3  |    1.106    0.006    0.334 |     13.2    -72.9   -177.2
   10.011 | 4  |    1.016    0.160   -0.009 |   -142.1    -84.7    -67.5
   10.011 | 5  |    1.016   -0.133   -0.163 |   -147.1    -78.9    -19.5
   10.045 | 1  |    0.257    0.310   -0.979 |    161.5    -10.6    -50.0
   10.045 | 2  |    1.046    0.222    0.106 |     66.0    -75.9     58.3
   10.045 | 3  |    1.022   -0.066    0.212 |     10.6    -73.5   -174.8
   10.045 | 4  |    1.010    0.034   -0.032 |   -172.1    -85.0    -39.7
   10.045 | 5  |    1.017   -0.077   -0.230 |   -148.5    -78.6    -18.6
   10.079 | 1  |    0.247    0.344   -0.874 |    160.9    -11.0    -50.4
   10.079 | 2  |    0.967    0.150    0.000 |     65.6    -76.6     58.2
   10.079 | 3  |    0.969   -0.019    0.236 |      7.8    -74.0   -172.2
   10.079 | 4  |    0.999   -0.222    0.023 |   -114.7    -84.8    -93.9
   10.079 | 5  |    1.032   -0.021   -0.169 |   -151.4    -78.9    -15.9
   10.114 | 1  |    0.246    0.362   -0.832 |    160.1    -11.5    -51.0
   10.114 | 2  |    0.965    0.126   -0.013 |     69.6    -77.7     53.8
   10.114 | 3  |    0.976    0.069    0.252 |      8.3    -74.1   -172.6
   10.114 | 4  |    1.010   -0.008   -0.061 |   -108.7    -84.7   -100.0
   10.114 | 5  |    1.003   -0.168   -0.122 |   -148.1    -79.0    -19.3
   10.148 | 1  |    0.247    0.350   -0.844 |    159.2    -11.9    -51.5
   10.148 | 2  |    1.032    0.163    0.016 |     76.0    -78.8     47.1
   10.148 | 3  |    0.987    0.063    0.229 |      9.2    -74.4   -173.7
   10.148 | 4  |    1.019    0.024   -0.037 |   -119.1    -85.0    -86.7
   10.148 | 5  |    1.011   -0.157   -0.125 |   -143.7    -79.0    -23.7
   10.182 | 1  |    0.228    0.348   -0.851 |    158.9    -12.3    -52.1
   10.182 | 2  |    0.981    0.200    0.047 |     77.8    -79.0     45.1
   10.182 | 3  |    0.966    0.023    0.242 |      9.0    -74.7   -173.7
   10.182 | 4  |    0.999   -0.071    0.044 |   -105.6    -84.9   -100.2
   10.182 | 5  |    1.023   -0.024   -0.195 |   -145.9    -79.4    -21.5
   10.217 | 1  |    0.202    0.381   -0.931 |    158.8    -12.4    -52.7
   10.217 | 2  |    0.986    0.184    0.061 |     78.4    -79.1     44.2
   10.217 | 3  |    0.982    0.045    0.255 |      9.1    -74.8   -173.8
   10.217 | 4  |    1.001   -0.070    0.051 |    -89.5    -84.8   -121.1
   10.217 | 5  |    1.029   -0.111   -0.205 |   -147.2    -79.4    -20.4
   10.251 | 1  |    0.188    0.398   -0.985 |    158.6    -12.1    -53.6
   10.251 | 2  |    1.044    0.130    0.059 |     77.1    -80.2     44.2
   10.251 | 3  |    0.981    0.081    0.225 |     11.1    -74.9   -175.8
   10.251 | 4  |    1.007    0.049    0.056 |    -76.8    -85.0   -128.3
   10.251 | 5  |    1.021   -0.128   -0.117 |   -143.0    -79.6    -24.1
   10.287 | 1  |    0.173    0.390   -1.133 |    158.0    -11.1    -55.4
   10.287 | 2  |    1.041    0.135    0.062 |     72.3    -81.5     47.5
   10.287 | 3  |    0.953    0.037    0.197 |     12.1    -75.3   -176.9
   10.287 | 4  |    1.020    0.051    0.033 |    -78.1    -85.2   -118.6
   10.287 | 5  |    1.016   -0.057   -0.105 |   -141.6    -80.3    -25.1
   10.321 | 1  |    0.186    0.360   -1.158 |    156.9    -10.1    -57.3
   10.321 | 2  |    1.074    0.190    0.127 |     56.2    -83.0     60.3
   10.321 | 3  |    0.985    0.015    0.248 |     11.6    -75.8   -176.5
   10.321 | 4  |    1.010    0.124   -0.057 |   -144.9    -85.2    -53.5
   10.321 | 5  |    1.026   -0.110   -0.107 |   -137.1    -80.5    -28.9
   10.356 | 1  |    0.239    0.341   -1.135 |    154.7     -9.6    -60.3
   10.356 | 2  |    1.122    0.199    0.144 |     32.1    -83.9     81.6
   10.356 | 3  |    1.021    0.046    0.298 |     11.7    -75.7   -176.4
   10.356 | 4  |    1.033    0.198   -0.090 |    154.3    -84.8     -9.2
   10.356 | 5  |    1.024   -0.096   -0.062 |   -132.9    -80.8    -32.3
   10.390 | 1  |    0.110    0.376   -1.002 |    152.5     -9.3    -62.6
   10.390 | 2  |    1.109    0.197    0.139 |    -15.7    -83.7    129.1
   10.390 | 3  |    1.016    0.081    0.279 |     13.0    -75.5   -177.6
   10.390 | 4  |    1.026    0.213   -0.235 |    149.0    -83.0     -1.6
   10.390 | 5  |    1.019   -0.109   -0.006 |   -126.4    -81.2    -38.0
   10.424 | 1  |    0.011    0.428   -0.910 |    149.1     -8.2    -65.9
   10.424 | 2  |    1.066    0.160    0.063 |    -42.7    -82.7    155.2
   10.424 | 3  |    1.020    0.094    0.246 |     14.2    -75.4   -178.7
   10.424 | 4  |    1.020    0.334   -0.274 |    144.8    -80.5      4.7
   10.424 | 5  |    1.015   -0.103   -0.033 |   -121.2    -81.3    -42.4
   10.457 | 1  |    0.032    0.466   -0.792 |    146.2     -7.6    -68.8
   10.457 | 2  |    1.018    0.055    0.027 |    -66.1    -81.0    176.4
   10.457 | 3  |    0.989    0.074    0.245 |     14.7    -75.3   -179.2
   10.457 | 4  |    1.028    0.447   -0.299 |    136.9    -76.1     13.1
   10.457 | 5  |    1.026   -0.096   -0.068 |   -119.9    -81.3    -43.2
   10.491 | 1  |    0.107    0.493   -0.687 |    143.2     -8.1    -71.8
   10.491 | 2  |    1.010   -0.035   -0.020 |    -89.5    -77.0   -164.2
   10.491 | 3  |    0.971    0.036    0.257 |     13.4    -75.2   -177.9
   10.491 | 4  |    1.008    0.160   -0.245 |    134.5    -73.9     14.3
   10.491 | 5  |    1.022   -0.109   -0.069 |   -119.9    -81.2    -42.9
   10.526 | 1  |    0.148    0.518   -0.563 |    138.7    -10.6    -75.3
   10.526 | 2  |    0.935   -0.210   -0.125 |    -99.1    -72.7   -157.9
   10.526 | 3  |    0.970    0.064    0.247 |     12.8    -75.1   -177.2
   10.526 | 4  |    1.005    0.076   -0.196 |    133.7    -72.8     14.2
   10.526 | 5  |    1.011   -0.120   -0.056 |   -119.1    -81.2    -43.6
   10.561 | 1  |    0.154    0.542   -0.484 |    135.2    -13.0    -77.8
   10.561 | 2  |    0.813   -0.294   -0.169 |   -107.6    -66.0   -154.0
   10.561 | 3  |    0.973    0.100    0.256 |     12.9    -74.9   -177.1
   10.561 | 4  |    1.021    0.032   -0.186 |    133.2    -72.6     14.4
   10.561 | 5  |    1.033   -0.089   -0.040 |   -118.4    -81.2    -44.2
   10.595 | 1  |    0.176    0.574   -0.506 |    131.1    -16.3    -81.1
   10.595 | 2  |    0.729   -0.311   -0.178 |   -111.0    -61.4   -153.6
   10.595 | 3  |    1.004    0.093    0.271 |     13.0    -74.7   -177.2
   10.595 | 4  |    1.004   -0.019   -0.167 |    132.8    -72.9     14.4
   10.595 | 5  |    1.042   -0.056   -0.114 |   -121.8    -81.3    -41.1
   10.629 | 1  |    0.363    0.564   -0.502 |    128.9    -20.0    -83.6
   10.629 | 2  |    0.572   -0.325   -0.217 |   -113.4    -57.3   -154.5
   10.629 | 3  |    0.994    0.070    0.237 |     12.0    -74.8   -176.1
   10.629 | 4  |    1.016   -0.147   -0.075 |    132.9    -74.5     13.7
   10.629 | 5  |    1.003   -0.155   -0.124 |   -123.0    -80.6    -40.9
   10.664 | 1  |    0.474    0.498   -0.441 |    126.1    -27.4    -85.7
   10.664 | 2  |    0.464   -0.412   -0.242 |   -117.0    -51.0   -155.4
   10.664 | 3  |    0.955    0.131    0.234 |     12.4    -74.8   -176.6
   10.664 | 4  |    0.981   -0.113   -0.133 |    134.3    -76.1     12.6
   10.664 | 5  |    1.030   -0.091   -0.023 |   -120.2    -80.3    -43.7
   10.698 | 1  |    0.447    0.471   -0.385 |    124.2    -32.5    -86.6
   10.698 | 2  |    0.505   -0.458   -0.231 |   -118.8    -47.2   -156.5
   10.698 | 3  |    0.972    0.174    0.243 |     15.1    -74.7   -179.4
   10.698 | 4  |    0.971   -0.377    0.103 |    140.7    -80.3      7.5
   10.698 | 5  |    1.032   -0.043   -0.053 |   -119.7    -80.6    -43.6
   10.732 | 1  |    0.595    0.420   -0.305 |    122.9    -36.3    -87.3
   10.732 | 2  |    0.514   -0.447   -0.285 |   -121.3    -44.1   -157.8
   10.732 | 3  |    1.009    0.153    0.224 |     17.2    -74.8    178.6
   10.732 | 4  |    0.959   -0.055   -0.156 |    153.7    -82.3     -2.5
   10.732 | 5  |    1.019   -0.141   -0.092 |   -120.3    -80.1    -43.6
   10.766 | 1  |    0.665    0.499   -0.280 |    120.2    -43.3    -88.2
   10.766 | 2  |    0.442   -0.494   -0.383 |   -123.7    -42.0   -158.3
   10.766 | 3  |    0.980    0.124    0.211 |     18.4    -74.8    176.6
   10.766 | 4  |    0.945   -0.010   -0.240 |    164.6    -81.7    -11.2
   10.766 | 5  |    1.017   -0.159   -0.090 |   -119.6    -79.2    -44.4
   10.800 | 1  |    0.743    0.501   -0.228 |    117.8    -47.6    -88.1
   10.800 | 2  |    0.496   -0.540   -0.466 |   -126.3    -40.3   -158.4
   10.800 | 3  |    0.960    0.114    0.206 |     19.4    -75.0    176.6
   10.800 | 4  |    0.983    0.147   -0.234 |    166.7    -81.3    -14.2
   10.800 | 5  |    1.010   -0.167   -0.106 |   -119.0    -78.1    -45.0
   10.834 | 1  |    0.817    0.488   -0.185 |    113.9    -53.2    -87.2
   10.834 | 2  |    0.577   -0.557   -0.526 |   -129.9    -39.5   -158.1
   10.834 | 3  |    1.000    0.104    0.202 |     20.1    -75.1    176.0
   10.834 | 4  |    1.004    0.043   -0.143 |    165.2    -81.4    -14.6
   10.834 | 5  |    1.001   -0.159   -0.103 |   -118.3    -77.4    -45.4
   10.869 | 1  |    0.856    0.452   -0.137 |    110.6    -56.9    -86.0
   10.869 | 2  |    0.657   -0.591   -0.564 |   -132.1    -39.6   -157.9
   10.869 | 3  |    1.021    0.086    0.188 |     20.8    -75.6    175.2
   10.869 | 4  |    1.015    0.139   -0.106 |    168.6    -82.3    -18.1
   10.869 | 5  |    0.998   -0.184   -0.090 |   -117.1    -76.4    -46.5
   10.903 | 1  |    0.973    0.387   -0.069 |    106.4    -62.1    -82.9
   10.903 | 2  |    0.686   -0.586   -0.632 |   -134.9    -40.0   -157.7
   10.903 | 3  |    1.023    0.048    0.195 |     20.8    -76.0    175.1
   10.903 | 4  |    1.059    0.139   -0.033 |    161.8    -83.0    -11.6
   10.903 | 5  |    1.005   -0.202   -0.097 |   -116.5    -75.6    -47.0
   10.937 | 1  |    0.934    0.407   -0.029 |     98.4    -65.2    -78.6
   10.937 | 2  |    0.736   -0.566   -0.619 |   -136.5    -40.6   -157.8
   10.937 | 3  |    1.037    0.012    0.213 |     19.2    -76.5    176.5
   10.937 | 4  |    1.093    0.101   -0.020 |    159.4    -84.2     -9.8
   10.937 | 5  |    1.018   -0.271   -0.057 |   -115.0    -74.5    -48.1
   10.971 | 1  |    0.996    0.408    0.026 |     91.5    -67.6    -73.9
   10.971 | 2  |    0.728   -0.526   -0.670 |   -137.5    -41.3   -158.0
   10.971 | 3  |    1.055   -0.066    0.207 |     16.2    -77.0    179.4
   10.971 | 4  |    1.025    0.054    0.002 |    156.4    -84.8     -7.5
   10.971 | 5  |    0.999   -0.241   -0.021 |   -111.0    -73.6    -50.1
   11.005 | 1  |    1.088    0.358    0.032 |     80.8    -71.0    -65.9
   11.005 | 2  |    0.662   -0.545   -0.749 |   -139.8    -41.6   -158.2
   11.005 | 3  |    1.007   -0.142    0.189 |     10.8    -77.5   -175.2
   11.005 | 4  |    1.017   -0.001    0.053 |   -123.7    -85.3    -52.4
   11.005 | 5  |    1.012   -0.273   -0.177 |   -112.4    -72.3    -47.3
   11.039 | 1  |    0.985    0.287    0.118 |     70.2    -72.9    -57.0
   11.039 | 2  |    0.666   -0.531   -0.756 |   -141.4    -41.5   -158.3
   11.039 | 3  |    1.018   -0.208    0.182 |      0.1    -78.0   -164.4
   11.039 | 4  |    0.995    0.015    0.097 |    -41.6    -85.1   -159.8
   11.039 | 5  |    1.049   -0.083   -0.318 |   -122.5    -71.8    -35.2
   11.074 | 1  |    1.022    0.178    0.204 |     52.6    -75.1    -41.5
   11.074 | 2  |    0.702   -0.449   -0.719 |   -143.0    -42.5   -158.4
   11.074 | 3  |    1.045   -0.183    0.176 |     -7.8    -78.0   -156.4
   11.074 | 4  |    1.016   -0.021    0.074 |    -37.6    -84.7   -168.0
   11.074 | 5  |    0.996    0.069   -0.395 |   -134.7    -71.8    -22.1
   11.108 | 1  |    1.085    0.076    0.273 |     35.7    -75.9    -26.2
   11.108 | 2  |    0.657   -0.442   -0.725 |   -145.1    -43.3   -158.4
   11.108 | 3  |    1.034   -0.085    0.182 |    -12.2    -77.9   -152.3
   11.108 | 4  |    1.008   -0.009    0.027 |    -40.5    -84.4   -164.7
   11.108 | 5  |    0.986    0.142   -0.373 |   -155.3    -71.7     -1.6
   11.142 | 1  |    0.966    0.062    0.285 |     20.0    -75.3     -8.0
   11.142 | 2  |    0.679   -0.407   -0.710 |   -146.7    -43.9   -158.0
   11.142 | 3  |    0.997   -0.045    0.235 |    -12.4    -77.7   -152.7
   11.142 | 4  |    1.005    0.017   -0.022 |    -44.6    -84.5   -159.7
   11.142 | 5  |    0.935   -0.070   -0.395 |   -165.6    -70.2      8.2
   11.177 | 1  |    1.053   -0.018    0.316 |      4.6    -74.3      1.8
   11.177 | 2  |    0.709   -0.392   -0.649 |   -148.6    -45.2   -157.5
   11.177 | 3  |    0.959   -0.112    0.242 |    -14.8    -76.9   -150.9
   11.177 | 4  |    1.006   -0.041   -0.001 |    -52.7    -84.5   -150.1
   11.177 | 5  |    0.923   -0.224   -0.362 |   -169.3    -68.6     12.8
   11.211 | 1  |    1.069   -0.060    0.338 |     -4.1    -73.2      9.6
   11.211 | 2  |    0.730   -0.415   -0.599 |   -149.1    -46.3   -157.6
   11.211 | 3  |    1.004   -0.180    0.215 |    -18.6    -76.4   -147.2
   11.211 | 4  |    0.992   -0.060    0.071 |    -54.2    -84.3   -149.0
   11.211 | 5  |    0.937   -0.182   -0.291 |   -169.7    -67.2     14.9
   11.245 | 1  |    0.961    0.015    0.319 |    -10.1    -72.1     14.7
   11.245 | 2  |    0.750   -0.405   -0.588 |   -149.2    -46.8   -157.7
   11.245 | 3  |    1.029   -0.178    0.205 |    -21.0    -76.2   -143.6
   11.245 | 4  |    0.976   -0.017    0.112 |    -47.3    -84.0   -156.7
   11.245 | 5  |    0.976   -0.105   -0.252 |   -171.1    -67.3     17.9
   11.280 | 1  |    1.121   -0.025    0.286 |    -14.0    -72.2     18.1
   11.280 | 2  |    0.745   -0.373   -0.595 |   -149.4    -49.1   -158.0
   11.280 | 3  |    0.958   -0.121    0.223 |    -23.9    -75.8   -141.6
   11.280 | 4  |    1.018   -0.030    0.048 |    -47.0    -83.9   -156.3
   11.280 | 5  |    0.977   -0.238   -0.281 |   -174.1    -68.9     20.6
   11.314 | 1  |    1.044   -0.046    0.279 |    -18.2    -71.7     21.4
   11.314 | 2  |    0.748   -0.386   -0.596 |   -149.6    -50.2   -158.2
   11.314 | 3  |    0.964   -0.083    0.247 |    -23.8    -75.6   -141.4
   11.314 | 4  |    1.031   -0.036   -0.069 |    -65.6    -84.2   -134.5
   11.314 | 5  |    0.853   -0.604   -0.308 |   -168.4    -69.9     14.2
   11.348 | 1  |    1.022   -0.007    0.294 |    -19.7    -71.4     22.2
   11.348 | 2  |    0.845   -0.411   -0.604 |   -149.8    -51.3   -158.5
   11.348 | 3  |    0.995   -0.056    0.193 |    -22.6    -75.4   -142.1
   11.348 | 4  |    1.037   -0.139   -0.034 |    -79.8    -83.8   -119.7
   11.348 | 5  |    0.884   -0.891   -0.424 |   -151.4    -68.4     -0.4
   11.382 | 1  |    1.098   -0.016    0.335 |    -20.4    -71.1     22.1
   11.382 | 2  |    0.915   -0.396   -0.619 |   -150.0    -52.0   -158.5
   11.382 | 3  |    1.029   -0.011    0.178 |    -21.0    -75.8   -143.2
   11.382 | 4  |    0.975    0.059   -0.027 |    -87.9    -84.1   -109.7
   11.382 | 5  |    1.331   -0.649   -0.026 |   -140.8    -68.0     -8.6
   11.416 | 1  |    1.055   -0.061    0.391 |    -20.6    -70.2     21.7
   11.416 | 2  |    0.939   -0.403   -0.631 |   -150.2    -52.7   -158.7
   11.416 | 3  |    1.088    0.034    0.201 |    -16.9    -76.4   -146.8
   11.416 | 4  |    1.016   -0.049    0.038 |    -89.6    -84.2   -107.2
   11.416 | 5  |    1.133   -0.196   -0.352 |   -139.7    -69.8    -13.8
   11.451 | 1  |    1.124   -0.047    0.404 |    -21.2    -69.8     21.9
   11.451 | 2  |    0.984   -0.354   -0.589 |   -150.4    -53.1   -158.8
   11.451 | 3  |    1.014    0.105    0.204 |    -12.0    -76.8   -151.7
   11.451 | 4  |    1.054   -0.074   -0.099 |    -98.6    -84.0    -97.9
   11.451 | 5  |    0.884   -0.138   -0.382 |   -138.2    -68.5    -15.6
   11.485 | 1  |    1.138    0.025    0.385 |    -19.9    -70.0     20.7
   11.485 | 2  |    0.899   -0.337   -0.522 |   -150.0    -53.3   -159.2
   11.485 | 3  |    0.953    0.019    0.235 |     -8.5    -76.7   -155.3
   11.485 | 4  |    0.996   -0.033   -0.174 |   -122.1    -83.7    -75.4
   11.485 | 5  |    1.020    0.455   -0.285 |   -146.0    -70.8     -5.1
   11.520 | 1  |    1.113   -0.007    0.364 |    -17.9    -70.4     18.9
   11.520 | 2  |    0.838   -0.322   -0.489 |   -149.1    -53.2   -160.1
   11.520 | 3  |    1.015   -0.146    0.224 |    -11.4    -76.5   -152.2
   11.520 | 4  |    1.015   -0.066   -0.065 |   -125.1    -83.5    -73.0
   11.520 | 5  |    1.015   -0.174   -0.240 |   -152.6    -73.0     -0.1
   11.554 | 1  |    1.111   -0.095    0.350 |    -16.6    -70.9     17.9
   11.554 | 2  |    0.877   -0.281   -0.472 |   -148.9    -53.2   -160.4
   11.554 | 3  |    1.023   -0.120    0.223 |    -15.3    -76.4   -148.2
   11.554 | 4  |    1.019   -0.005   -0.040 |   -127.5    -83.9    -70.2
   11.554 | 5  |    0.970   -0.292   -0.186 |   -147.3    -73.1     -6.2
   11.589 | 1  |    1.009   -0.112    0.335 |    -15.6    -71.2     17.2
   11.589 | 2  |    0.830   -0.259   -0.476 |   -149.0    -53.4   -160.4
   11.589 | 3  |    0.990    0.044    0.236 |    -14.4    -76.3   -149.1
   11.589 | 4  |    0.990    0.008   -0.055 |   -131.4    -84.2    -65.9
   11.589 | 5  |    1.004   -0.195   -0.173 |   -142.8    -73.7    -10.1
   11.623 | 1  |    0.995   -0.086    0.319 |    -14.5    -71.6     15.7
   11.623 | 2  |    0.754   -0.276   -0.464 |   -149.1    -53.2   -160.3
   11.623 | 3  |    0.966    0.088    0.234 |    -10.0    -76.4   -153.8
   11.623 | 4  |    1.008   -0.066   -0.044 |   -127.6    -84.2    -69.5
   11.623 | 5  |    0.980   -0.032   -0.227 |   -144.4    -74.4     -8.7
   11.657 | 1  |    0.948   -0.046    0.287 |    -11.2    -72.0     13.8
   11.657 | 2  |    0.744   -0.305   -0.440 |   -148.7    -53.0   -160.7
   11.657 | 3  |    0.978   -0.028    0.206 |     -7.5    -76.4   -156.4
   11.657 | 4  |    1.009   -0.011   -0.028 |   -125.2    -84.3    -71.6
   11.657 | 5  |    0.999   -0.005   -0.238 |   -149.5    -75.1     -4.3
   11.691 | 1  |    0.926   -0.049    0.277 |     -9.2    -72.4     12.5
