nvidia@nvidia-desktop:~/Desktop$ python3 6imu.py
IMU 0 initialized on TCA Channel 0
IMU 1 initialized on TCA Channel 1
IMU 2 initialized on TCA Channel 2
IMU 3 initialized on TCA Channel 3
IMU 4 initialized on TCA Channel 4
IMU 5 initialized on TCA Channel 5

Starting data stream (50Hz)... Press Ctrl+C to stop.

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
   8.206 | 2  |    0.762   -0.542    0.217 |   -64.2   -51.7   -65.6
   8.206 | 3  |         Comm Error         |            -           
   8.206 | 4  |         Comm Error         |            -           
   8.206 | 5  |    0.980   -0.038    0.219 |    -9.4   -76.4    55.2
   8.244 | 0  |    0.662   -0.042   -0.778 |  -176.9   -40.5   177.8
   8.244 | 1  |         Comm Error         |            -           
   8.244 | 2  |    0.771   -0.633    0.191 |   -70.2   -48.3   -59.7
   8.244 | 3  |         Comm Error         |            -           
   8.244 | 4  |         Comm Error         |            -           
   8.244 | 5  |    0.984   -0.033    0.218 |    -9.3   -76.4    55.1
   8.284 | 0  |    0.662   -0.040   -0.778 |  -176.9   -40.5   177.9
   8.284 | 1  |         Comm Error         |            -           
   8.284 | 2  |    0.709   -0.689    0.159 |   -74.7   -44.1   -55.1
   8.284 | 3  |         Comm Error         |            -           
   8.284 | 4  |         Comm Error         |            -           
   8.284 | 5  |    0.985   -0.040    0.219 |    -9.3   -76.3    55.1
   8.322 | 0  |    0.659   -0.037   -0.780 |  -176.9   -40.4   177.9
   8.322 | 1  |         Comm Error         |            -           
   8.322 | 2  |    0.596   -0.773    0.060 |   -80.5   -39.0   -50.0
   8.322 | 3  |         Comm Error         |            -           
   8.322 | 4  |         Comm Error         |            -           
   8.322 | 5  |    0.980   -0.029    0.224 |    -9.2   -76.3    55.0
   8.359 | 0  |    0.670   -0.039   -0.781 |  -176.9   -40.5   177.8
   8.359 | 1  |         Comm Error         |            -           
   8.359 | 2  |    0.665   -0.880    0.031 |   -84.3   -35.1   -46.2
   8.359 | 3  |         Comm Error         |            -           
   8.359 | 4  |         Comm Error         |            -           
   8.359 | 5  |    0.974   -0.022    0.223 |    -8.6   -76.3    54.4
   8.398 | 0  |    0.692   -0.026   -0.771 |  -177.0   -40.7   177.8
   8.398 | 1  |         Comm Error         |            -           
   8.398 | 2  |    0.569   -0.921    0.047 |   -87.7   -30.1   -43.0
   8.398 | 3  |         Comm Error         |            -           
   8.398 | 4  |         Comm Error         |            -           
   8.398 | 5  |    0.980   -0.042    0.216 |    -8.7   -76.3    54.5
   8.436 | 0  |    0.675   -0.024   -0.758 |  -177.3   -40.8   177.8
   8.436 | 1  |         Comm Error         |            -           
   8.436 | 2  |    0.566   -1.016    0.009 |   -90.5   -25.7   -40.6
   8.436 | 3  |         Comm Error         |            -           
   8.436 | 4  |         Comm Error         |            -           
   8.436 | 5  |    0.979   -0.043    0.211 |    -9.3   -76.3    55.0
   8.474 | 0  |    0.651   -0.040   -0.755 |  -177.3   -40.7   177.5
   8.474 | 1  |         Comm Error         |            -           
   8.474 | 2  |    0.512   -0.978   -0.002 |   -92.6   -22.2   -38.3
   8.474 | 3  |         Comm Error         |            -           
   8.474 | 4  |         Comm Error         |            -           
   8.474 | 5  |    0.982   -0.038    0.215 |    -9.3   -76.3    55.0
   8.513 | 0  |    0.655   -0.062   -0.766 |  -177.0   -40.6   177.1
   8.513 | 1  |         Comm Error         |            -           
   8.513 | 2  |    0.509   -0.966    0.002 |   -93.7   -19.6   -36.1
   8.513 | 3  |         Comm Error         |            -           
   8.513 | 4  |         Comm Error         |            -           
   8.513 | 5  |    0.980   -0.036    0.211 |    -9.2   -76.4    54.9
   8.550 | 0  |    0.670   -0.069   -0.778 |  -176.6   -40.6   176.6
   8.550 | 1  |         Comm Error         |            -           
   8.550 | 2  |    0.498   -1.024   -0.019 |   -94.3   -17.7   -34.8
   8.550 | 3  |         Comm Error         |            -           
   8.550 | 4  |         Comm Error         |            -           
   8.550 | 5  |    0.981   -0.032    0.213 |    -9.0   -76.4    54.6
   8.588 | 0  |    0.680   -0.066   -0.784 |  -176.4   -40.6   176.3
   8.588 | 1  |         Comm Error         |            -           
   8.588 | 2  |    0.383   -1.050   -0.034 |   -94.5   -15.1   -33.7
   8.588 | 3  |         Comm Error         |            -           
   8.588 | 4  |         Comm Error         |            -           
   8.588 | 5  |    0.982   -0.035    0.214 |    -9.0   -76.5    54.6
   8.626 | 0  |    0.679   -0.055   -0.782 |  -176.4   -40.5   176.3
   8.626 | 1  |         Comm Error         |            -           
   8.626 | 2  |    0.399   -1.026   -0.050 |   -94.5   -13.9   -32.5
   8.626 | 3  |         Comm Error         |            -           
   8.626 | 4  |         Comm Error         |            -           
   8.626 | 5  |    0.986   -0.037    0.210 |    -9.1   -76.5    54.7
   8.664 | 0  |    0.671   -0.051   -0.779 |  -176.6   -40.2   176.5
   8.664 | 1  |         Comm Error         |            -           
   8.664 | 2  |    0.393   -0.981   -0.086 |   -94.6   -14.1   -31.5
   8.664 | 3  |         Comm Error         |            -           
   8.664 | 4  |         Comm Error         |            -           
   8.664 | 5  |    0.981   -0.027    0.220 |    -8.7   -76.5    54.5
   8.702 | 0  |    0.644   -0.054   -0.781 |  -176.7   -39.9   176.6
   8.702 | 1  |         Comm Error         |            -           
   8.702 | 2  |    0.376   -0.978   -0.096 |   -94.8   -14.9   -31.2
   8.702 | 3  |         Comm Error         |            -           
   8.702 | 4  |         Comm Error         |            -           
   8.702 | 5  |    0.977   -0.032    0.214 |    -8.5   -76.5    54.4
   8.740 | 0  |    0.645   -0.038   -0.779 |  -176.9   -39.6   176.9
   8.740 | 1  |         Comm Error         |            -           
   8.740 | 2  |    0.357   -0.944   -0.093 |   -95.0   -15.7   -31.3
   8.740 | 3  |         Comm Error         |            -           
   8.740 | 4  |         Comm Error         |            -           
   8.740 | 5  |    0.983   -0.032    0.221 |    -8.4   -76.4    54.3
   8.778 | 0  |    0.644   -0.015   -0.791 |  -177.3   -39.4   177.3
   8.778 | 1  |         Comm Error         |            -           
   8.778 | 2  |    0.366   -0.961   -0.075 |   -94.9   -17.0   -31.6
   8.778 | 3  |         Comm Error         |            -           
   8.778 | 4  |         Comm Error         |            -           
   8.778 | 5  |    0.980   -0.020    0.225 |    -7.9   -76.3    53.8
   8.817 | 0  |    0.629   -0.011   -0.797 |  -177.7   -39.1   177.8
   8.817 | 1  |         Comm Error         |            -           
   8.817 | 2  |    0.349   -0.968   -0.070 |   -94.6   -18.3   -32.1
   8.817 | 3  |         Comm Error         |            -           
   8.817 | 4  |         Comm Error         |            -           
   8.817 | 5  |    0.979   -0.033    0.217 |    -7.8   -76.3    53.7
   8.854 | 0  |    0.639   -0.012   -0.795 |  -178.2   -39.0   178.1
   8.854 | 1  |         Comm Error         |            -           
   8.854 | 2  |    0.378   -0.994   -0.037 |   -94.0   -19.7   -33.0
   8.854 | 3  |         Comm Error         |            -           
   8.854 | 4  |         Comm Error         |            -           
   8.854 | 5  |    0.984   -0.029    0.216 |    -7.9   -76.3    53.7
   8.893 | 0  |    0.652   -0.010   -0.788 |  -178.5   -39.1   178.3
   8.893 | 1  |         Comm Error         |            -           
   8.893 | 2  |    0.396   -0.987   -0.031 |   -93.1   -21.5   -34.2
   8.893 | 3  |         Comm Error         |            -           
   8.893 | 4  |         Comm Error         |            -           
   8.893 | 5  |    0.980   -0.035    0.217 |    -8.0   -76.3    53.8
   8.931 | 0  |    0.635   -0.018   -0.777 |  -178.8   -39.2   178.4
   8.931 | 1  |         Comm Error         |            -           
   8.931 | 2  |    0.475   -1.004   -0.020 |   -92.2   -23.4   -35.5
   8.931 | 3  |         Comm Error         |            -           
   8.931 | 4  |         Comm Error         |            -           
   8.931 | 5  |    0.981   -0.035    0.213 |    -8.2   -76.3    53.9
   8.968 | 0  |    0.632   -0.023   -0.773 |  -178.8   -39.2   178.4
   8.968 | 1  |         Comm Error         |            -           
   8.968 | 2  |    0.552   -1.025   -0.026 |   -91.0   -27.0   -36.6
   8.968 | 3  |         Comm Error         |            -           
   8.968 | 4  |         Comm Error         |            -           
   8.968 | 5  |    0.982   -0.032    0.230 |    -8.1   -76.2    53.9
   9.008 | 0  |    0.646   -0.024   -0.774 |  -178.8   -39.3   178.3
   9.008 | 1  |         Comm Error         |            -           
   9.008 | 2  |    0.563   -1.035   -0.044 |   -89.8   -31.0   -38.7
   9.008 | 3  |         Comm Error         |            -           
   9.008 | 4  |         Comm Error         |            -           
   9.008 | 5  |    0.980   -0.040    0.217 |    -8.3   -76.2    54.0
   9.047 | 0  |    0.664   -0.021   -0.781 |  -178.8   -39.6   178.2
   9.047 | 1  |         Comm Error         |            -           
   9.047 | 2  |    0.648   -1.006   -0.056 |   -88.3   -35.5   -41.0
   9.047 | 3  |         Comm Error         |            -           
   9.047 | 4  |         Comm Error         |            -           
   9.047 | 5  |    0.980   -0.036    0.222 |    -8.5   -76.1    54.3
   9.085 | 0  |    0.660   -0.023   -0.785 |  -178.7   -39.8   178.1
   9.085 | 1  |         Comm Error         |            -           
   9.085 | 2  |    0.654   -0.981   -0.011 |   -85.9   -40.0   -44.5
   9.085 | 3  |         Comm Error         |            -           
   9.085 | 4  |         Comm Error         |            -           
   9.085 | 5  |    0.978   -0.028    0.225 |    -8.2   -76.1    54.0
   9.123 | 0  |    0.666   -0.024   -0.786 |  -178.7   -39.9   178.1
   9.123 | 1  |         Comm Error         |            -           
   9.123 | 2  |    0.659   -0.967    0.016 |   -82.8   -43.8   -49.2
   9.123 | 3  |         Comm Error         |            -           
   9.123 | 4  |         Comm Error         |            -           
   9.123 | 5  |    0.979   -0.028    0.232 |    -7.9   -76.0    53.7
   9.161 | 0  |    0.665   -0.021   -0.782 |  -178.7   -40.0   178.0
   9.161 | 1  |         Comm Error         |            -           
   9.161 | 2  |    0.715   -0.875    0.028 |   -78.3   -47.5   -54.6
   9.161 | 3  |         Comm Error         |            -           
   9.161 | 4  |         Comm Error         |            -           
   9.161 | 5  |    0.979   -0.028    0.231 |    -7.7   -75.9    53.6
   9.201 | 0  |    0.664   -0.018   -0.778 |  -178.7   -40.2   178.0
   9.201 | 1  |         Comm Error         |            -           
   9.201 | 2  |    0.692   -0.808    0.081 |   -74.2   -50.5   -61.2
   9.201 | 3  |         Comm Error         |            -           
   9.201 | 4  |         Comm Error         |            -           
   9.201 | 5  |    0.976   -0.028    0.233 |    -7.6   -75.9    53.4
   9.238 | 0  |    0.667   -0.008   -0.777 |  -178.8   -40.3   178.1
   9.238 | 1  |         Comm Error         |            -           
   9.238 | 2  |    0.737   -0.735    0.144 |   -68.2   -52.3   -66.1
   9.238 | 3  |         Comm Error         |            -           
   9.238 | 4  |         Comm Error         |            -           
   9.238 | 5  |    0.977   -0.027    0.233 |    -7.4   -75.8    53.2
   9.277 | 0  |    0.660    0.000   -0.766 |  -179.1   -40.5   178.2
   9.277 | 1  |         Comm Error         |            -           
   9.277 | 2  |    0.770   -0.619    0.242 |   -61.1   -54.9   -73.2
   9.277 | 3  |         Comm Error         |            -           
   9.277 | 4  |         Comm Error         |            -           
   9.277 | 5  |    0.979   -0.035    0.231 |    -7.6   -75.8    53.3
   9.315 | 0  |    0.662    0.000   -0.764 |  -179.3   -40.6   178.2
   9.315 | 1  |         Comm Error         |            -           
   9.315 | 2  |    0.758   -0.541    0.250 |   -54.6   -57.3   -80.1
   9.315 | 3  |         Comm Error         |            -           
   9.315 | 4  |         Comm Error         |            -           
   9.315 | 5  |    0.975   -0.036    0.230 |    -7.7   -75.7    53.5
   9.352 | 0  |    0.663    0.001   -0.762 |  -179.4   -40.7   178.1
   9.352 | 1  |         Comm Error         |            -           
   9.352 | 2  |    0.782   -0.468    0.285 |   -49.4   -59.5   -85.3
   9.352 | 3  |         Comm Error         |            -           
   9.352 | 4  |         Comm Error         |            -           
   9.352 | 5  |    0.978   -0.032    0.226 |    -7.9   -75.8    53.6
   9.391 | 0  |    0.664   -0.001   -0.763 |  -179.5   -40.7   178.0
   9.391 | 1  |         Comm Error         |            -           
   9.391 | 2  |    0.872   -0.371    0.300 |   -43.4   -62.3   -93.2
   9.391 | 3  |         Comm Error         |            -           
   9.391 | 4  |         Comm Error         |            -           
   9.391 | 5  |    0.976   -0.028    0.237 |    -7.9   -75.7    53.5
   9.429 | 0  |    0.674   -0.006   -0.771 |  -179.5   -40.8   177.6
   9.429 | 1  |         Comm Error         |            -           
   9.429 | 2  |    0.859   -0.315    0.315 |   -35.1   -63.8   -99.6
   9.429 | 3  |         Comm Error         |            -           
   9.429 | 4  |         Comm Error         |            -           
   9.429 | 5  |    0.977   -0.034    0.221 |    -8.0   -75.8    53.6
   9.467 | 0  |    0.666   -0.010   -0.766 |  -179.5   -40.8   177.1
   9.467 | 1  |         Comm Error         |            -           
   9.467 | 2  |    0.861   -0.168    0.370 |   -24.1   -65.1  -110.7
   9.467 | 3  |         Comm Error         |            -           
   9.467 | 4  |         Comm Error         |            -           
   9.467 | 5  |    0.976   -0.039    0.226 |    -8.3   -75.8    53.8
   9.506 | 0  |    0.667   -0.013   -0.770 |  -179.5   -40.8   176.6
   9.506 | 1  |         Comm Error         |            -           
   9.506 | 2  |    0.855   -0.083    0.401 |   -11.9   -65.3  -123.0
   9.506 | 3  |         Comm Error         |            -           
   9.506 | 4  |         Comm Error         |            -           
   9.506 | 5  |    0.978   -0.032    0.221 |    -8.4   -75.9    53.8
   9.544 | 0  |    0.662   -0.012   -0.770 |  -179.6   -40.8   176.0
   9.544 | 1  |         Comm Error         |            -           
   9.544 | 2  |    0.877    0.012    0.435 |     0.1   -64.4  -135.2
   9.544 | 3  |         Comm Error         |            -           
   9.544 | 4  |         Comm Error         |            -           
   9.544 | 5  |    0.980   -0.033    0.223 |    -8.3   -76.0    53.7
   9.582 | 0  |    0.652   -0.011   -0.769 |  -179.7   -40.7   175.5
   9.582 | 1  |         Comm Error         |            -           
   9.582 | 2  |    0.797    0.093    0.435 |    10.6   -62.3  -145.7
   9.582 | 3  |         Comm Error         |            -           
   9.582 | 4  |         Comm Error         |            -           
   9.582 | 5  |    0.978   -0.036    0.223 |    -8.4   -76.0    53.9
   9.621 | 0  |    0.651   -0.011   -0.766 |  -179.8   -40.6   175.1
   9.621 | 1  |         Comm Error         |            -           
   9.621 | 2  |    0.775    0.140    0.459 |    17.1   -59.4  -154.0
   9.621 | 3  |         Comm Error         |            -           
   9.621 | 4  |         Comm Error         |            -           
   9.621 | 5  |    0.975   -0.027    0.217 |    -8.3   -76.1    53.7
   9.659 | 0  |    0.662   -0.010   -0.763 |  -179.9   -40.6   174.6
   9.659 | 1  |         Comm Error         |            -           
   9.659 | 2  |    0.753    0.218    0.508 |    22.3   -57.9  -157.5
   9.659 | 3  |         Comm Error         |            -           
   9.659 | 4  |         Comm Error         |            -           
   9.659 | 5  |    0.980   -0.034    0.219 |    -8.3   -76.2    53.7
   9.697 | 0  |    0.672   -0.004   -0.774 |  -180.0   -40.6   174.1
   9.697 | 1  |         Comm Error         |            -           
   9.697 | 2  |    0.707    0.309    0.480 |    28.8   -54.6  -164.0
   9.697 | 3  |         Comm Error         |            -           
   9.697 | 4  |         Comm Error         |            -           
   9.697 | 5  |    0.978   -0.039    0.212 |    -8.6   -76.3    54.0
   9.735 | 0  |    0.662   -0.010   -0.781 |   180.0   -40.5   173.6
   9.735 | 1  |         Comm Error         |            -           
   9.735 | 2  |    0.704    0.360    0.474 |    33.7   -51.9  -169.2
   9.735 | 3  |         Comm Error         |            -           
   9.735 | 4  |         Comm Error         |            -           
   9.735 | 5  |    0.978   -0.027    0.219 |    -8.4   -76.3    53.9
   9.773 | 0  |    0.661   -0.013   -0.780 |  -180.0   -40.3   173.1
   9.773 | 1  |         Comm Error         |            -           
   9.773 | 2  |    0.669    0.383    0.482 |    37.6   -49.0  -173.3
   9.773 | 3  |         Comm Error         |            -           
   9.773 | 4  |         Comm Error         |            -           
   9.773 | 5  |    0.982   -0.031    0.218 |    -8.2   -76.3    53.7
   9.813 | 0  |    0.668   -0.013   -0.781 |  -179.9   -40.3   172.7
   9.813 | 1  |         Comm Error         |            -           
   9.813 | 2  |    0.647    0.458    0.501 |    40.6   -46.2  -176.3
   9.813 | 3  |         Comm Error         |            -           
   9.813 | 4  |         Comm Error         |            -           
   9.813 | 5  |    0.982   -0.031    0.226 |    -8.1   -76.2    53.6
   9.850 | 0  |    0.653   -0.014   -0.779 |  -179.9   -40.2   172.5
   9.850 | 1  |         Comm Error         |            -           
   9.850 | 2  |    0.613    0.503    0.497 |    42.5   -44.1  -178.1
   9.850 | 3  |         Comm Error         |            -           
   9.850 | 4  |         Comm Error         |            -           
   9.850 | 5  |    0.979   -0.027    0.223 |    -7.9   -76.2    53.5
   9.888 | 0  |    0.654   -0.014   -0.779 |  -179.8   -40.1   172.2
   9.888 | 1  |         Comm Error         |            -           
   9.888 | 2  |    0.624    0.520    0.501 |    44.0   -42.5  -179.5
   9.888 | 3  |         Comm Error         |            -           
   9.888 | 4  |         Comm Error         |            -           
   9.888 | 5  |    0.980   -0.033    0.218 |    -7.9   -76.2    53.5
   9.927 | 0  |    0.669   -0.008   -0.780 |  -179.7   -40.1   172.1
   9.927 | 1  |         Comm Error         |            -           
   9.927 | 2  |    0.579    0.563    0.503 |    45.7   -40.6   179.0
   9.927 | 3  |         Comm Error         |            -           
   9.927 | 4  |         Comm Error         |            -           
   9.927 | 5  |    0.979   -0.037    0.228 |    -8.1   -76.1    53.6
   9.965 | 0  |    0.660    0.000   -0.778 |  -179.7   -40.1   172.1
   9.965 | 1  |         Comm Error         |            -           
   9.965 | 2  |    0.536    0.584    0.498 |    47.0   -38.8   178.0
   9.965 | 3  |         Comm Error         |            -           
   9.965 | 4  |         Comm Error         |            -           
   9.965 | 5  |    0.980   -0.035    0.215 |    -8.2   -76.1    53.7
  10.003 | 0  |    0.654    0.002   -0.777 |  -179.8   -40.1   172.2
  10.003 | 1  |         Comm Error         |            -           
  10.003 | 2  |    0.477    0.593    0.493 |    47.7   -37.1   177.6
  10.003 | 3  |         Comm Error         |            -           
  10.003 | 4  |         Comm Error         |            -           
  10.003 | 5  |    0.981   -0.030    0.230 |    -8.1   -76.1    53.7
  10.041 | 0  |    0.658    0.006   -0.783 |  -179.9   -40.1   172.2
  10.041 | 1  |         Comm Error         |            -           
  10.041 | 2  |    0.456    0.578    0.489 |    47.9   -36.3   177.9
  10.041 | 3  |         Comm Error         |            -           
  10.041 | 4  |         Comm Error         |            -           
  10.041 | 5  |    0.979   -0.033    0.212 |    -8.0   -76.1    53.7
  10.078 | 0  |    0.658    0.008   -0.782 |  -180.0   -40.0   172.3
  10.078 | 1  |         Comm Error         |            -           
  10.078 | 2  |    0.556    0.549    0.463 |    47.7   -36.9   178.6
  10.078 | 3  |         Comm Error         |            -           
  10.078 | 4  |         Comm Error         |            -           
  10.078 | 5  |    0.976   -0.032    0.225 |    -8.2   -76.1    53.8
  10.117 | 0  |    0.660    0.012   -0.774 |   179.8   -40.1   172.4
  10.117 | 1  |         Comm Error         |            -           
  10.117 | 2  |    0.512    0.538    0.480 |    47.1   -38.1   179.7
  10.117 | 3  |         Comm Error         |            -           
  10.117 | 4  |         Comm Error         |            -           
  10.117 | 5  |    0.982   -0.037    0.221 |    -8.4   -76.1    54.1
  10.155 | 0  |    0.653    0.008   -0.774 |   179.7   -40.1   172.5
  10.155 | 1  |         Comm Error         |            -           
  10.155 | 2  |    0.653    0.501    0.452 |    46.2   -40.6  -179.0
  10.155 | 3  |         Comm Error         |            -           
  10.155 | 4  |         Comm Error         |            -           
  10.155 | 5  |    0.978   -0.028    0.227 |    -8.4   -76.0    54.2
  10.193 | 0  |    0.658    0.009   -0.780 |   179.6   -40.1   172.5
  10.193 | 1  |         Comm Error         |            -           
  10.193 | 2  |    0.647    0.443    0.483 |    44.3   -43.5  -176.7
  10.193 | 3  |         Comm Error         |            -           
  10.193 | 4  |         Comm Error         |            -           
  10.193 | 5  |    0.977   -0.033    0.228 |    -8.3   -76.0    54.1
  10.233 | 0  |    0.664    0.012   -0.780 |   179.5   -40.1   172.6
  10.233 | 1  |         Comm Error         |            -           
  10.233 | 2  |    0.728    0.388    0.490 |    41.5   -46.5  -174.0
  10.233 | 3  |         Comm Error         |            -           
  10.233 | 4  |         Comm Error         |            -           
  10.233 | 5  |    0.978   -0.033    0.227 |    -8.4   -75.9    54.2
  10.271 | 0  |    0.658    0.008   -0.773 |   179.5   -40.2   172.5
  10.271 | 1  |         Comm Error         |            -           
  10.271 | 2  |    0.773    0.358    0.481 |    38.8   -49.1  -171.4
  10.271 | 3  |         Comm Error         |            -           
  10.271 | 4  |         Comm Error         |            -           
  10.271 | 5  |    0.977   -0.031    0.227 |    -8.3   -75.9    54.1
  10.309 | 0  |    0.659    0.007   -0.775 |   179.4   -40.2   172.5
  10.309 | 1  |         Comm Error         |            -           
  10.309 | 2  |    0.669    0.337    0.460 |    36.1   -51.0  -167.5
  10.309 | 3  |         Comm Error         |            -           
  10.309 | 4  |         Comm Error         |            -           
  10.309 | 5  |    0.980   -0.040    0.223 |    -8.4   -75.9    54.2
  10.348 | 0  |    0.649    0.000   -0.777 |   179.5   -40.1   172.4
  10.348 | 1  |         Comm Error         |            -           
  10.348 | 2  |    0.720    0.269    0.431 |    31.9   -53.8  -163.8
  10.348 | 3  |         Comm Error         |            -           
  10.348 | 4  |         Comm Error         |            -           
  10.348 | 5  |    0.975   -0.030    0.226 |    -8.4   -75.9    54.3
  10.385 | 0  |    0.665    0.002   -0.786 |   179.5   -40.0   172.3
  10.385 | 1  |         Comm Error         |            -           
  10.385 | 2  |    0.762    0.111    0.438 |    24.5   -56.8  -156.0
  10.385 | 3  |         Comm Error         |            -           
  10.385 | 4  |         Comm Error         |            -           
  10.385 | 5  |    0.976   -0.026    0.230 |    -8.2   -75.9    54.0
  10.423 | 0  |    0.665    0.010   -0.780 |   179.5   -40.1   172.4
  10.423 | 1  |         Comm Error         |            -           
  10.423 | 2  |    0.901    0.056    0.464 |    14.9   -59.6  -146.0
  10.423 | 3  |         Comm Error         |            -           
  10.423 | 4  |         Comm Error         |            -           
  10.423 | 5  |    0.980   -0.035    0.228 |    -8.2   -75.9    54.1
  10.461 | 0  |    0.651    0.008   -0.773 |   179.4   -40.1   172.3
  10.461 | 1  |         Comm Error         |            -           
  10.461 | 2  |    0.898    0.012    0.465 |     4.7   -61.4  -135.3
  10.461 | 3  |         Comm Error         |            -           
  10.461 | 4  |         Comm Error         |            -           
  10.461 | 5  |    0.979   -0.039    0.229 |    -8.4   -75.9    54.2
  10.499 | 0  |    0.646    0.000   -0.772 |   179.4   -40.0   172.3
  10.499 | 1  |         Comm Error         |            -           
  10.499 | 2  |    0.871   -0.063    0.407 |    -3.4   -62.3  -124.0
  10.499 | 3  |         Comm Error         |            -           
  10.499 | 4  |         Comm Error         |            -           
  10.499 | 5  |    0.975   -0.034    0.219 |    -8.5   -75.9    54.3
  10.538 | 0  |    0.661    0.006   -0.777 |   179.4   -40.0   172.3
  10.538 | 1  |         Comm Error         |            -           
  10.538 | 2  |    0.923   -0.145    0.402 |   -15.3   -63.4  -115.1
  10.538 | 3  |         Comm Error         |            -           
  10.538 | 4  |         Comm Error         |            -           
  10.538 | 5  |    0.981   -0.043    0.232 |    -8.6   -75.9    54.4
  10.576 | 0  |    0.652    0.004   -0.776 |   179.4   -40.0   172.2
  10.576 | 1  |         Comm Error         |            -           
  10.576 | 2  |    0.869   -0.175    0.360 |   -26.4   -62.9  -104.0
  10.576 | 3  |         Comm Error         |            -           
  10.576 | 4  |         Comm Error         |            -           
  10.576 | 5  |    0.982   -0.042    0.219 |    -8.9   -75.9    54.7
  10.614 | 0  |    0.649    0.005   -0.775 |   179.4   -39.9   172.2
  10.614 | 1  |         Comm Error         |            -           
  10.614 | 2  |    0.879   -0.331    0.353 |   -37.9   -61.5   -92.9
  10.614 | 3  |         Comm Error         |            -           
  10.614 | 4  |         Comm Error         |            -           
  10.614 | 5  |    0.975   -0.023    0.241 |    -8.4   -75.8    54.2
  10.653 | 0  |    0.654    0.014   -0.781 |   179.4   -39.9   172.2
  10.653 | 1  |         Comm Error         |            -           
  10.653 | 2  |    0.835   -0.372    0.371 |   -47.6   -58.8   -83.6
  10.653 | 3  |         Comm Error         |            -           
  10.653 | 4  |         Comm Error         |            -           
  10.653 | 5  |    0.982   -0.032    0.220 |    -8.2   -75.9    54.0
  10.691 | 0  |    0.649    0.013   -0.780 |   179.3   -39.8   172.2
  10.691 | 1  |         Comm Error         |            -           
  10.691 | 2  |    0.744   -0.430    0.289 |   -55.0   -54.7   -76.3
  10.691 | 3  |         Comm Error         |            -           
  10.691 | 4  |         Comm Error         |            -           
  10.691 | 5  |    0.976   -0.038    0.223 |    -8.5   -75.9    54.3
  10.729 | 0  |    0.642    0.010   -0.779 |   179.3   -39.7   172.2
  10.729 | 1  |         Comm Error         |            -           
  10.729 | 2  |    0.778   -0.559    0.266 |   -61.4   -51.8   -70.0
  10.729 | 3  |         Comm Error         |            -           
  10.729 | 4  |         Comm Error         |            -           
  10.729 | 5  |    0.974   -0.026    0.228 |    -8.3   -75.9    54.1
  10.767 | 0  |    0.661    0.014   -0.785 |   179.2   -39.7   172.2
  10.767 | 1  |         Comm Error         |            -           
  10.767 | 2  |    0.842   -0.701    0.227 |   -68.8   -47.8   -63.1
  10.767 | 3  |         Comm Error         |            -           
  10.767 | 4  |         Comm Error         |            -           
  10.767 | 5  |    0.981   -0.037    0.228 |    -8.3   -75.9    54.0
  10.806 | 0  |    0.671    0.014   -0.790 |   179.2   -39.7   172.1
  10.806 | 1  |         Comm Error         |            -           
  10.806 | 2  |    0.738   -0.819    0.150 |   -75.4   -42.9   -57.4
  10.806 | 3  |         Comm Error         |            -           
  10.806 | 4  |         Comm Error         |            -           
  10.806 | 5  |    0.976   -0.043    0.221 |    -8.5   -75.9    54.1
  10.844 | 0  |    0.654    0.005   -0.781 |   179.2   -39.7   172.0
  10.844 | 1  |         Comm Error         |            -           
  10.844 | 2  |    0.732   -0.770    0.166 |   -80.0   -38.9   -52.4
  10.844 | 3  |         Comm Error         |            -           
  10.844 | 4  |         Comm Error         |            -           
  10.844 | 5  |    0.977   -0.034    0.228 |    -8.5   -75.9    54.1
  10.882 | 0  |    0.646    0.000   -0.779 |   179.3   -39.7   171.8
  10.882 | 1  |         Comm Error         |            -           
  10.882 | 2  |    0.685   -0.841    0.087 |   -84.0   -34.9   -47.4
  10.882 | 3  |         Comm Error         |            -           
  10.882 | 4  |         Comm Error         |            -           
  10.882 | 5  |    0.980   -0.038    0.220 |    -8.6   -76.0    54.2
  10.920 | 0  |    0.644    0.000   -0.779 |   179.4   -39.6   171.6
  10.920 | 1  |         Comm Error         |            -           
  10.920 | 2  |    0.612   -0.867    0.079 |   -86.9   -30.5   -43.6
  10.920 | 3  |         Comm Error         |            -           
  10.920 | 4  |         Comm Error         |            -           
  10.920 | 5  |    0.980   -0.034    0.224 |    -8.6   -76.0    54.3
  10.958 | 0  |    0.645    0.003   -0.784 |   179.4   -39.6   171.6
  10.958 | 1  |         Comm Error         |            -           
  10.958 | 2  |    0.573   -0.976    0.004 |   -89.2   -27.0   -40.9
  10.958 | 3  |         Comm Error         |            -           
  10.958 | 4  |         Comm Error         |            -           
  10.958 | 5  |    0.980   -0.033    0.223 |    -8.5   -76.0    54.2
  10.996 | 0  |    0.659    0.008   -0.791 |   179.4   -39.5   171.6
  10.996 | 1  |         Comm Error         |            -           
  10.996 | 2  |    0.490   -1.052   -0.067 |   -92.2   -22.1   -38.3
  10.996 | 3  |         Comm Error         |            -           
  10.996 | 4  |         Comm Error         |            -           
  10.996 | 5  |    0.980   -0.028    0.219 |    -8.3   -76.1    54.0
